Station,Date,Alk-Tot,BOD,Ca-Dis,Cl-Dis,EC,Fe-Dis,Hg-Dis,Mg-Dis,NH3N,NO3N,O2-Dis,Pb-Dis,Q-Inst,SO4-Dis,SiO2-Rea,TDP,TEMP,TSS,Zn-Dis,pH,Main Basin,Station Identifier,Latitude,Longitude
RUS00002,2015-01-12,,,,,190.0,,,,,,6.4,,123.0,,,,0.0,,,7.3,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-01-20,,2.0,,2.5,180.0,,,,0.08,0.41,6.3,0.0004,102.0,18.7,,,0.0,8.0,0.0093,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-01-29,,,,,180.0,,,,,,5.9,,89.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-02-10,,,,,170.0,,,,,,6.3,,69.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-02-20,125.0,1.7,29.4,3.3,180.0,0.1,,8.4,0.02,0.4,7.3,0.0002,68.0,19.3,6.0,0.05,0.0,14.0,0.0053,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-02-27,,,,,190.0,,,,,,7.8,,68.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-03-11,,,,,160.0,,,,,,7.5,,61.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-03-20,,1.4,,4.6,230.0,,,,0.02,0.13,8.4,0.0007,60.0,20.0,,,0.0,9.0,0.0058,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-03-30,,,,,190.0,,,,,,12.5,,70.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-04-10,,,,,170.0,,,,,,13.3,,122.0,,,,0.2,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-04-21,103.0,3.0,23.5,2.5,160.0,0.15,,7.2,0.06,0.15,12.6,0.002,450.0,16.8,3.4,0.02,0.2,21.0,0.013,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-04-29,,,,,150.0,,,,,,10.1,,850.0,,,,9.8,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-05-08,,,,,140.0,,,,,,11.3,,892.0,,,,7.5,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-05-20,93.0,2.9,24.0,2.6,160.0,0.05,,4.9,0.01,0.01,10.4,0.0014,597.0,15.6,3.1,0.02,14.0,6.0,0.0077,8.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-05-29,,,,,160.0,,,,,,10.1,,654.0,,,,14.9,,,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-06-10,,,,,150.0,,,,,,10.1,,674.0,,,,16.3,,,8.3,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-06-22,79.0,1.4,19.7,2.4,160.0,0.04,,5.1,0.01,0.01,8.5,0.0011,643.0,12.6,4.3,0.02,21.6,15.0,0.0084,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-06-30,,,,,170.0,,,,,,9.7,,551.0,,,,18.5,,,8.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-07-10,,,,,180.0,,,,,,9.9,,484.0,,,,19.8,,,8.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-07-20,98.0,0.7,22.0,2.8,190.0,0.02,,7.0,0.01,0.01,8.6,0.0016,456.0,7.5,5.2,0.02,22.0,7.0,0.0098,8.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-07-30,,,,,190.0,,,,,,8.3,,592.0,,,,23.1,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-08-11,,,,,170.0,,,,,,8.6,,597.0,,,,21.1,,,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-08-19,,1.5,,2.2,160.0,,,,0.01,0.01,10.6,0.0015,633.0,11.6,,,17.4,4.0,0.0093,8.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-08-31,,,,,140.0,,,,,,10.6,,1330.0,,,,19.1,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-09-10,,,,,140.0,,,,,,11.6,,1050.0,,,,14.2,,,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-09-21,92.0,1.5,23.0,1.5,150.0,0.05,,5.6,0.01,0.01,10.1,0.0013,950.0,17.3,4.4,0.02,12.2,13.0,0.01,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-09-29,,,,,120.0,,,,,,11.3,,856.0,,,,8.8,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-10-09,,,,,130.0,,,,,,11.6,,797.0,,,,6.5,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-10-20,,1.9,,2.7,160.0,,,,0.01,0.01,12.3,0.0015,725.0,15.2,,,3.6,4.0,0.0088,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-10-30,,,,,170.0,,,,,,13.1,,610.0,,,,0.4,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-11-10,,,,,180.0,,,,,,10.2,,292.0,,,,0.0,,,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-11-20,119.0,1.9,29.1,2.9,200.0,0.1,,7.4,0.09,0.21,12.3,0.0013,179.0,17.6,5.8,0.03,0.0,4.0,0.0086,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-11-30,,,,,200.0,,,,,,10.7,,131.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-12-10,,,,,190.0,,,,,,10.1,,162.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-12-18,,1.9,,3.0,170.0,,,,0.03,0.06,9.5,0.0013,168.0,18.3,,,0.0,3.0,0.0081,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2015-12-29,,,,,180.0,,,,,,8.2,,156.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-01-11,,,,,180.0,,,,,,7.6,,136.0,,,,0.0,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-01-20,,1.2,,3.5,190.0,,,,0.01,0.15,6.9,0.0013,98.0,13.2,,,0.0,2.0,0.0082,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-01-29,,,,,200.0,,,,,,8.6,,89.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-02-10,,,,,160.0,,,,,,8.1,,71.6,,,,0.0,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-02-19,107.0,1.7,25.9,4.5,180.0,0.09,,6.8,0.04,0.11,6.4,0.0009,73.4,18.2,6.2,0.06,0.0,6.0,0.0086,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-02-26,,,,,200.0,,,,,,8.8,,74.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-03-10,,,,,190.0,,,,,,7.9,,79.4,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-03-21,,1.5,,4.6,190.0,,,,0.07,0.3,9.5,0.0012,78.0,20.3,,,0.0,2.0,0.0062,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-03-29,,,,,190.0,,,,,,12.2,,82.0,,,,0.0,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-04-08,,,,,170.0,,,,,,13.0,,143.0,,,,0.0,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-04-21,100.0,1.0,22.8,2.5,160.0,0.16,,7.0,0.02,0.07,11.3,0.0002,561.0,17.1,4.7,0.02,5.0,17.0,0.0097,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-04-29,,,,,160.0,,,,,,10.5,,654.0,,,,9.1,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-05-11,,,,,120.0,,,,,,9.5,,1070.0,,,,10.1,,,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-05-18,73.0,2.5,18.8,1.9,130.0,0.34,,4.0,0.01,0.01,9.3,0.0002,1040.0,19.4,3.9,0.02,13.3,15.0,0.0096,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-05-30,,,,,140.0,,,,,,9.6,,1080.0,,,,12.5,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-06-10,,,,,160.0,,,,,,8.7,,1090.0,,,,16.5,,,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-06-20,81.0,1.1,20.8,1.7,160.0,0.18,,4.9,0.01,0.13,8.0,0.0013,1240.0,17.7,5.0,0.02,17.6,21.0,0.021,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-06-29,,,,,160.0,,,,,,7.6,,1550.0,,,,18.9,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-07-08,,,,,190.0,,,,,,7.7,,1140.0,,,,23.2,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-07-20,98.0,1.7,25.0,1.8,180.0,0.24,,5.2,0.01,0.1,8.2,0.0048,1410.0,23.7,6.0,0.02,21.4,8.0,0.0118,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-07-29,,,,,180.0,,,,,,7.7,,1580.0,,,,22.3,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-08-10,,,,,190.0,,,,,,7.3,,1200.0,,,,23.0,,,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-08-22,,1.4,,1.5,190.0,,,,0.01,0.02,7.3,0.0018,2520.0,18.1,,,19.4,12.0,0.0139,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-08-30,,,,,190.0,,,,,,8.3,,2030.0,,,,18.5,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-09-09,,,,,190.0,,,,,,9.7,,1540.0,,,,15.2,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-09-20,92.0,1.0,22.2,1.4,160.0,0.05,,5.7,0.01,0.01,9.5,0.001,1460.0,15.5,3.7,0.02,14.6,6.0,0.01,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-09-30,,,,,170.0,,,,,,11.0,,1250.0,,,,11.4,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-10-10,,,,,180.0,,,,,,11.8,,1140.0,,,,3.7,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-10-20,,1.9,,2.1,190.0,,,,0.01,0.05,13.0,0.0002,943.0,13.2,,,1.6,3.0,0.0191,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-10-31,,,,,180.0,,,,,,13.2,,890.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-11-09,,,,,180.0,,,,,,12.4,,517.0,,,,0.0,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-11-22,125.0,0.8,29.5,1.8,220.0,0.07,,8.1,0.03,0.1,11.6,0.0002,677.0,23.5,5.6,0.03,0.0,2.0,0.0065,7.3,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-11-29,,,,,230.0,,,,,,10.9,,307.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-12-09,,,,,240.0,,,,,,11.9,,339.0,,,,0.0,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-12-20,,0.8,,2.6,250.0,,,,0.03,0.07,8.7,0.0002,297.0,18.5,,,0.0,2.0,0.0069,7.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2016-12-28,,,,,240.0,,,,,,8.6,,245.0,,,,0.0,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-01-10,,,,,230.0,,,,,,8.4,,176.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-01-19,,1.1,,2.5,210.0,,,,0.02,0.1,7.5,0.0002,127.0,17.2,,,0.0,2.0,0.0133,7.3,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-01-30,,,,,260.0,,,,,,7.8,,95.0,,,,0.0,,,7.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-02-09,,,,,250.0,,,,,,7.0,,80.0,,,,0.0,,,7.3,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-02-20,127.0,0.9,30.1,2.6,210.0,0.1,,8.5,0.01,0.2,6.8,0.0006,75.8,20.7,5.7,0.02,0.0,2.0,0.0108,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-02-28,,,,,280.0,,,,,,7.6,,72.0,,,,0.0,,,6.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-03-10,,,,,240.0,,,,,,7.9,,75.4,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-03-21,,2.0,,2.4,210.0,,,,0.08,0.42,9.2,0.0002,84.0,22.3,,,0.0,2.0,0.0176,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-03-31,,,,,230.0,,,,,,9.4,,90.6,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-04-11,,,,,200.0,,,,,,10.1,,180.0,,,,0.0,,,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-04-20,89.0,1.9,22.4,1.6,200.0,0.14,,5.5,0.06,0.01,11.6,0.0007,950.0,22.0,3.1,0.02,0.5,30.0,0.0127,7.5,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-04-28,,,,,190.0,,,,,,9.6,,749.0,,,,9.6,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-05-10,,,,,160.0,,,,,,8.9,,1110.0,,,,11.2,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-05-22,92.0,1.5,21.3,1.9,160.0,0.04,,6.2,0.05,0.01,9.9,0.0006,843.0,14.9,2.5,0.02,13.4,11.0,0.0124,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-05-30,,,,,180.0,,,,,,9.8,,720.0,,,,16.0,,,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-06-09,,,,,200.0,,,,,,10.0,,576.0,,,,17.0,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-06-20,101.0,1.6,23.2,2.1,190.0,0.03,,7.0,0.01,0.01,9.0,0.0005,502.0,12.1,3.1,0.02,19.2,7.0,0.011,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-06-30,,,,,210.0,,,,,,8.7,,469.0,,,,23.8,,,7.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-07-10,,,,,210.0,,,,,,9.0,,493.0,,,,22.8,,,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-07-20,101.0,0.9,23.2,1.4,180.0,0.07,,7.0,0.01,0.01,8.7,0.0006,518.0,10.0,3.5,0.02,21.4,6.0,0.0126,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-07-31,,,,,200.0,,,,,,9.3,,459.0,,,,22.8,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-08-10,,,,,240.0,,,,,,8.7,,452.0,,,,19.8,,,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-08-22,,1.2,,1.4,190.0,,,,0.01,0.01,8.6,0.0002,659.0,19.2,,,16.7,7.0,0.0076,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-08-31,,,,,170.0,,,,,,8.6,,1310.0,,,,16.8,,,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-09-08,,,,,180.0,,,,,,8.2,,1040.0,,,,14.2,,,8.2,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-09-21,95.0,1.5,23.0,1.5,180.0,0.06,,6.0,0.01,0.01,11.1,0.0002,943.0,12.8,3.1,0.02,12.2,6.0,0.015,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-09-28,,,,,180.0,,,,,,10.9,,913.0,,,,7.0,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-10-10,,,,,180.0,,,,,,11.9,,804.0,,,,4.6,,,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-10-19,,2.0,,1.7,180.0,,,,0.02,0.05,13.1,0.0002,708.0,16.0,,,2.0,2.0,0.0173,8.0,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-10-30,,,,,210.0,,,,,,13.9,,601.0,,,,0.6,,,8.1,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-11-10,,,,,240.0,,,,,,13.9,,715.0,,,,0.0,,,7.9,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-11-20,128.0,2.0,29.4,2.8,220.0,0.06,,8.7,0.06,0.17,11.4,0.0003,189.0,21.0,5.5,0.02,0.0,2.0,0.0069,7.8,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-11-30,,,,,250.0,,,,,,11.3,,141.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-12-08,,,,,230.0,,,,,,11.1,,168.0,,,,0.0,,,7.6,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-12-20,,2.7,,2.2,200.0,,,,0.06,0.35,9.4,0.0002,168.0,19.5,,,0.0,2.0,0.0104,7.7,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
RUS00002,2017-12-28,,,,,230.0,,,,,,9.3,,158.0,,,,0.0,,,7.4,JENISEJ/YENISEY,Selenga River,52.0563888888889,106.667
