Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
IND00837,2019-02-11,,,,,,1007.0,,,,,6.2,,,,,7.4,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,1.6,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.05979999899864197,0.029899999499320984,0.10660000145435333,0.12060000002384186,0.09539999812841415,0.12919999659061432,0.17180000245571136,0.1768999993801117,0.16580000519752502,0.17159999907016754
IND00837,2019-04-03,,,,,,1815.0,,,,,5.8,,,,,8.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,1.7,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.12690000236034393,0.06449999660253525,0.08619999885559082,0.11779999732971191,0.08479999750852585,0.15919999778270721,0.2287999987602234,0.26260000467300415,0.23960000276565552,0.26260000467300415
IND00837,2019-11-14,,,,,,941.0,,,,,5.8,,,,,8.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,4.2,150.0,,,,,,,,,,,,,,,,,,,,,,,,0.09049999713897705,0.04170000180602074,0.05640000104904175,0.08780000358819962,0.05209999904036522,0.11620000004768372,0.18230000138282776,0.18719999492168427,0.17399999499320984,0.186599999666214
IND00837,2019-12-07,,,,,,714.0,,,,,5.0,,,,,8.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,2.3,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.15189999341964722,0.07079999893903732,0.055399999022483826,0.12120000272989273,0.05829999968409538,0.1738000065088272,0.31679999828338623,0.32359999418258667,0.3009999990463257,0.3160000145435333
IND00837,2020-01-22,,,,,,782.0,,0.25,,,5.2,,,,,7.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,3.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.17499999701976776,0.08399999886751175,0.08889999985694885,0.13779999315738678,0.08540000021457672,0.18940000236034393,0.3425999879837036,0.364300012588501,0.3531999886035919,0.374099999666214
IND00837,2020-02-11,,,,,,654.0,,0.1,,,5.6,,,,,7.3,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,2.8,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.1784999966621399,0.0860000029206276,0.07530000060796738,0.13120000064373016,0.07639999687671661,0.18970000743865967,0.35910001397132874,0.38690000772476196,0.37299999594688416,0.39890000224113464
IND00837,2020-03-18,,,,,,798.0,,0.1,,,4.5,,,,,7.4,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,2.8,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.1678999960422516,0.07559999823570251,0.08290000259876251,0.12399999797344208,0.07739999890327454,0.17880000174045563,0.3287999927997589,0.36149999499320984,0.3492000102996826,0.37229999899864197
IND00837,2020-04-11,,,,,,640.0,,0.12,,,5.8,,,,,7.6,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,2.6,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.28600001335144043,0.1956000030040741,0.12319999933242798,0.18479999899864197,0.14339999854564667,0.25769999623298645,0.4343999922275543,0.46389999985694885,0.45879998803138733,0.47450000047683716
IND00837,2020-05-23,,,,,,656.0,,0.18,,,4.2,,,,,7.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,3.8,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.18559999763965607,0.09560000151395798,0.08500000089406967,0.13179999589920044,0.0869000032544136,0.18320000171661377,0.3368000090122223,0.34790000319480896,0.3508000075817108,0.35749998688697815
IND00837,2020-09-04,,,,,,874.0,,0.08,,,6.8,,,,,7.1,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,4.8,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.13740000128746033,0.06750000268220901,0.1006999984383583,0.1340000033378601,0.08739999681711197,0.17430000007152557,0.27390000224113464,0.3068000078201294,0.2718000113964081,0.30090001225471497
IND00837,2021-02-16,,,,,,912.0,,0.13,,,6.8,,,,,7.5,KONDAKARLA-AAVA LAKE PARAWADA PHARMA CITY VISHAKHA,17.6022,82.9974,India,,,,,,,,,,,1.9,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.10679999738931656,0.04859999939799309,0.0885000005364418,0.12099999934434891,0.0828000009059906,0.15710000693798065,0.2160000056028366,0.2337000072002411,0.21060000360012054,0.2264000028371811
IND00904,2019-01-04,,,,,,181.0,,1.7,,,5.5,,,,,7.1,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,0.039900001138448715,0.02329999953508377,0.061799999326467514,0.06859999895095825,0.05939999967813492,0.07810000330209732,0.08529999852180481,0.09669999778270721,0.10019999742507935,0.08420000225305557
IND00904,2019-04-03,,,,,,150.0,,0.6,,,6.6,,,,,8.4,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,2.0,2200.0,,,,,,,,,,,,,,,,,,,,,,,,0.05000000074505806,0.032499998807907104,0.03920000046491623,0.045099999755620956,0.037300001829862595,0.05389999970793724,0.06340000033378601,0.066600002348423,0.06080000102519989,0.06360000371932983
IND00904,2019-05-14,,,,,,155.0,,,,,7.2,,,,,7.0,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,2.1,2800.0,,,,,,,,,,,,,,,,,,,,,,,,0.07020000368356705,0.049300000071525574,0.06279999762773514,0.06880000233650208,0.055399999022483826,0.08079999685287476,0.09399999678134918,0.10029999911785126,0.09380000084638596,0.09669999778270721
IND00904,2019-11-05,,,,,,150.0,,0.8,,,7.4,,,,,6.7,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,1.5,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.029200000688433647,0.015599999576807022,0.04969999939203262,0.06069999933242798,0.046799998730421066,0.06499999761581421,0.061900001019239426,0.05979999899864197,0.05130000039935112,0.05559999868273735
IND00904,2020-05-27,,,,,,157.0,,,,,7.6,,,,,7.4,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,1.1,2200.0,,,,,,,,,,,,,,,,,,,,,,,,0.09730000048875809,0.07050000131130219,0.121799997985363,0.12999999523162842,0.11840000003576279,0.11209999769926071,0.11100000143051147,0.11860000342130661,0.12300000339746475,0.11069999635219574
IND00904,2020-07-01,,,,,,184.0,,,,,7.6,,,,,8.4,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,2.5,2200.0,,,,,,,,,,,,,,,,,,,,,,,,0.034299999475479126,0.026799999177455902,0.04809999838471413,0.05009999871253967,0.03550000116229057,0.04600000008940697,0.04859999939799309,0.05550000071525574,0.03150000050663948,0.05220000073313713
IND00904,2020-11-04,,,,,,127.0,,0.56,,,7.4,,,,,7.9,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,1.5,1400.0,,,,,,,,,,,,,,,,,,,,,,,,0.11270000040531158,0.057100001722574234,0.057100001722574234,0.08389999717473984,0.05130000039935112,0.11020000278949738,0.19120000302791595,0.21119999885559082,0.25099998712539673,0.25130000710487366
IND00904,2020-12-14,,,,,,133.0,,,,,7.8,,,,,7.7,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,1.9,2800.0,,,,,,,,,,,,,,,,,,,,,,,,0.18770000338554382,0.09839999675750732,0.07599999755620956,0.10999999940395355,0.0681999996304512,0.1527000069618225,0.3012999892234802,0.3199999928474426,0.3481999933719635,0.3400000035762787
IND00904,2021-02-02,,,,,,142.0,,,,,7.5,,,,,8.1,ANSHUPA LAKE KADALIBARI,20.464,85.599,India,,,,,,,,,,,1.5,2400.0,,,,,,,,,,,,,,,,,,,,,,,,0.125,0.06750000268220901,0.08500000089406967,0.09600000083446503,0.07240000367164612,0.11860000342130661,0.20010000467300415,0.2224999964237213,0.2531999945640564,0.23229999840259552
IND00943,2019-02-04,,,,,,150.0,,,,,6.5,,,,,7.7,MIRIKH LAKE DARJEELING,26.89,88.1803,India,,,,,,,,,,,2.8,11000.0,,,,,,,,,,,,,,,,,,,,,,,,0.24420000612735748,0.17110000550746918,0.22920000553131104,0.2142000049352646,0.18199999630451202,0.21979999542236328,0.2587999999523163,0.2529999911785126,0.3052999973297119,0.2624000012874603
IND00943,2021-03-25,,,,,,161.0,,,,,6.2,,,,,7.4,MIRIKH LAKE DARJEELING,26.89,88.1803,India,,,,,,,,,,,2.4,14000.0,,,,,,,,,,,,,,,,,,,,,,,,0.18960000574588776,0.13420000672340393,0.055399999022483826,0.06750000268220901,0.06199999898672104,0.11699999868869781,0.17399999499320984,0.17980000376701355,0.19030000269412994,0.21140000224113464
IND00954,2019-01-14,,,,,,470.0,,,,,9.4,,,,,7.6,SAHEBBANDH AT PURULIA,23.3387,86.3574,India,,,,,,,,,,,2.7,17000.0,,,,,,,,,,,,,,,,,,,,,,,,0.03660000115633011,0.023600000888109207,0.08560000360012054,0.08460000157356262,0.06620000302791595,0.07360000163316727,0.07289999723434448,0.07559999823570251,0.06509999930858612,0.06689999997615814
IND00954,2019-10-31,,,,,,406.0,,,,,8.0,,,,,8.5,SAHEBBANDH AT PURULIA,23.3387,86.3574,India,,,,,,,,,,,3.0,12000.0,,,,,,,,,,,,,,,,,,,,,,,,0.030500000342726707,0.01730000041425228,0.0771000012755394,0.0851999968290329,0.06360000371932983,0.08340000361204147,0.07970000058412552,0.08299999684095383,0.0697999969124794,0.06840000301599503
IND00954,2019-11-19,,,,,,338.0,,,,,8.6,,,,,8.2,SAHEBBANDH AT PURULIA,23.3387,86.3574,India,,,,,,,,,,,3.1,3800.0,,,,,,,,,,,,,,,,,,,,,,,,0.022600000724196434,0.01489999983459711,0.045899998396635056,0.061799999326467514,0.038600001484155655,0.06400000303983688,0.046799998730421066,0.04919999837875366,0.03869999945163727,0.034699998795986176
