Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
IND01120,2019-05-25,,,,,,3405.0,,,,,6.2,,,,,7.4,PUMLEN LAKE AT TOKPACHING,24.4265,93.8781,India,,,,,,,,,,,2.6,280.0,,,,,,,,,,,,,,,,,,,,,,,,0.04165000095963478,0.03220000118017197,0.03519999980926514,0.04919999837875366,0.047200001776218414,0.07280000299215317,0.07774999737739563,0.08505000174045563,0.07705000042915344,0.07930000126361847
IND01120,2019-10-24,,,,,,150.0,,,,,8.1,,,,,7.0,PUMLEN LAKE AT TOKPACHING,24.4265,93.8781,India,,,,,,,,,,,3.2,30.0,,,,,,,,,,,,,,,,,,,,,,,,0.10890000313520432,0.0617000013589859,0.03359999880194664,0.05249999836087227,0.032999999821186066,0.09350000321865082,0.15729999542236328,0.18469999730587006,0.1454000025987625,0.18569999933242798
IND01120,2019-12-27,,,,,,150.0,,,,,7.9,,,,,7.5,PUMLEN LAKE AT TOKPACHING,24.4265,93.8781,India,,,,,,,,,,,3.2,40.0,,,,,,,,,,,,,,,,,,,,,,,,0.024299999698996544,0.014000000432133675,0.0272000003606081,0.033399999141693115,0.02979999966919422,0.05290000140666962,0.06120000034570694,0.0658000037074089,0.06310000270605087,0.0649000033736229
IND01120,2020-01-21,,,,,,210.0,,,,,7.1,,,,,7.2,PUMLEN LAKE AT TOKPACHING,24.4265,93.8781,India,,,,,,,,,,,3.8,55.0,,,,,,,,,,,,,,,,,,,,,,,,0.018200000748038292,0.011350000277161598,0.02525000087916851,0.03254999965429306,0.029600000008940697,0.05400000140070915,0.05469999834895134,0.059950001537799835,0.05494999885559082,0.052000001072883606
IND01120,2020-04-16,,,,,,140.0,,,,,6.7,,,,,7.4,PUMLEN LAKE AT TOKPACHING,24.4265,93.8781,India,,,,,,,,,,,3.6,50.0,,,,,,,,,,,,,,,,,,,,,,,,0.0348999984562397,0.02280000038444996,0.043699998408555984,0.050599999725818634,0.04230000078678131,0.0722000002861023,0.08739999681711197,0.09359999746084213,0.07509999722242355,0.07909999787807465
IND01120,2020-10-26,,,,,,241.0,,,,,7.7,,,,,7.4,PUMLEN LAKE AT TOKPACHING,24.4265,93.8781,India,,,,,,,,,,,3.2,15.0,,,,,,,,,,,,,,,,,,,,,,,,0.10719999670982361,0.0544000007212162,0.03420000150799751,0.05900000035762787,0.04800000041723251,0.09589999914169312,0.15800000727176666,0.18140000104904175,0.1670999974012375,0.1923999935388565
IND01120,2021-02-24,,,,,,130.0,,,,,7.4,,,,,7.0,PUMLEN LAKE AT TOKPACHING,24.4265,93.8781,India,,,,,,,,,,,3.2,45.0,,,,,,,,,,,,,,,,,,,,,,,,0.0560000017285347,0.02979999966919422,0.02944999933242798,0.03974999859929085,0.03880000114440918,0.06480000168085098,0.07604999840259552,0.08330000191926956,0.09870000183582306,0.09260000288486481
IND01151,2019-01-10,,,,,,500.0,,0.6,,,4.1,,,,,8.2,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.6,28.0,,,,,,,,,,,,,,,,,,,,,,,,0.24959999322891235,0.19910000264644623,0.1485999971628189,0.17739999294281006,0.2076999992132187,0.23430000245571136,0.24310000240802765,0.23549999296665192,0.2526000142097473,0.24869999289512634
IND01151,2019-04-10,,,,,,560.0,,0.6,,,4.6,,,,,8.2,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.2,28.0,,,,,,,,,,,,,,,,,,,,,,,,0.3621000051498413,0.25679999589920044,0.17219999432563782,0.21379999816417694,0.24040000140666962,0.33660000562667847,0.34389999508857727,0.3353999853134155,0.2766000032424927,0.32109999656677246
IND01151,2019-05-22,,,,,,520.0,,0.7,,,4.3,,,,,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.2,28.0,,,,,,,,,,,,,,,,,,,,,,,,0.382099986076355,0.28345000743865967,0.21310000121593475,0.2694999873638153,0.2928999960422516,0.36024999618530273,0.36515000462532043,0.37244999408721924,0.3199999928474426,0.3605000078678131
IND01151,2019-06-12,,,,,,600.0,,0.6,,,2.5,,,,,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.8,75.0,,,,,,,,,,,,,,,,,,,,,,,,0.3734999895095825,0.30744999647140503,0.2160000056028366,0.25690001249313354,0.27709999680519104,0.36535000801086426,0.3666999936103821,0.36079999804496765,0.2919999957084656,0.35089999437332153
IND01151,2019-10-15,,,,,,600.0,,0.7,,,4.4,,,,,7.8,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.2,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.27469998598098755,0.16259999573230743,0.1143999993801117,0.15600000321865082,0.15320000052452087,0.23690000176429749,0.2442999929189682,0.26829999685287476,0.164000004529953,0.2621000111103058
IND01151,2019-11-26,,,,,,520.0,,0.6,,,5.7,,,,,7.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.7,150.0,,,,,,,,,,,,,,,,,,,,,,,,0.20810000598430634,0.15549999475479126,0.16820000112056732,0.17960000038146973,0.1656000018119812,0.20640000700950623,0.22120000422000885,0.2282000035047531,0.1860000044107437,0.2134000062942505
IND01151,2019-12-19,,,,,,510.0,,0.6,,,5.1,,,,,8.0,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.9,120.0,,,,,,,,,,,,,,,,,,,,,,,,0.2378000020980835,0.1851000040769577,0.13940000534057617,0.1589999943971634,0.17475000023841858,0.2268500030040741,0.23555000126361847,0.23360000550746918,0.21035000681877136,0.22450000047683716
IND01151,2020-01-28,,,,,,510.0,,0.68,,,6.0,,,,,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.2,120.0,,,,,,,,,,,,,,,,,,,,,,,,0.23725000023841858,0.18469999730587006,0.11289999634027481,0.1467999964952469,0.1582999974489212,0.24230000376701355,0.2395000010728836,0.24570000171661377,0.18690000474452972,0.23469999432563782
IND01151,2020-02-27,,,,,,510.0,,0.58,,,5.4,,,,,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.4,120.0,,,,,,,,,,,,,,,,,,,,,,,,0.2925499975681305,0.2236499935388565,0.16060000658035278,0.19030000269412994,0.2249000072479248,0.2634499967098236,0.2799000144004822,0.3000499904155731,0.25360000133514404,0.28665000200271606
IND01151,2020-05-20,,,,,,520.0,,0.44,,,4.1,,,,,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,0.3612000048160553,0.2621000111103058,0.1979999989271164,0.24199999868869781,0.2655999958515167,0.3594000041484833,0.3662000000476837,0.37229999899864197,0.30640000104904175,0.3605000078678131
IND01151,2020-06-25,,,,,,490.0,,0.36,,,5.6,,,,,8.5,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,0.1242000013589859,0.09430000185966492,0.02280000038444996,0.05770000070333481,0.07240000367164612,0.11060000211000443,0.11180000007152557,0.1177000030875206,0.09300000220537186,0.11810000240802765
IND01151,2020-10-12,,,,,,470.0,,0.24,,,4.8,,,,,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.4,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.3043000102043152,0.2122499942779541,0.18330000340938568,0.2303999960422516,0.25609999895095825,0.31040000915527344,0.32739999890327454,0.30684998631477356,0.2808000147342682,0.3043000102043152
IND01151,2020-11-09,,,,,,440.0,,0.16,,,6.6,,,,,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.3,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.2646999955177307,0.1762000024318695,0.12520000338554382,0.16259999573230743,0.1695999950170517,0.22470000386238098,0.25110000371932983,0.25619998574256897,0.21060000360012054,0.25049999356269836
IND01151,2020-12-10,,,,,,430.0,,0.12,,,6.1,,,,,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.4,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.25290000438690186,0.1809999942779541,0.15839999914169312,0.2069000005722046,0.23360000550746918,0.25780001282691956,0.2743000090122223,0.25429999828338623,0.26350000500679016,0.2418999969959259
IND01151,2021-01-12,,,,,,460.0,,0.16,,,6.3,,,,,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.6,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.2515000104904175,0.18250000476837158,0.1378999948501587,0.18140000104904175,0.18880000710487366,0.24435000121593475,0.24879999458789825,0.24969999492168427,0.21844999492168427,0.23714999854564667
IND01151,2021-02-04,,,,,,470.0,,0.28,,,6.6,,,,,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,1.5,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.2893500030040741,0.21035000681877136,0.1632000058889389,0.2070000022649765,0.22714999318122864,0.27309998869895935,0.2715499997138977,0.27684998512268066,0.26695001125335693,0.2643499970436096
IND01151,2021-03-04,,,,,,500.0,,0.4,,,7.0,,,,,8.79,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 1 RAJSAMAND R,25.0686,73.8762,India,,,,,,,,,,,2.5,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.32499998807907104,0.24699999392032623,0.20999999344348907,0.2685999870300293,0.29440000653266907,0.314300000667572,0.3215999901294708,0.33480000495910645,0.33320000767707825,0.3174999952316284
IND01152,2019-01-10,,,,,,500.0,,0.5,,,4.6,,,,,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,1.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,0.07970000058412552,0.08799999952316284,0.06889999657869339,0.10220000147819519,0.08340000361204147,0.0771000012755394,0.07800000160932541,0.08320000022649765,0.07760000228881836,0.08449999988079071
IND01152,2019-04-10,,,,,,550.0,,0.5,,,4.2,,,,,8.1,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,2.9,75.0,,,,,,,,,,,,,,,,,,,,,,,,0.08569999784231186,0.08669999986886978,0.023900000378489494,0.05290000140666962,0.03819999843835831,0.07769999653100967,0.0625,0.06809999793767929,0.03460000082850456,0.0754999965429306
IND01152,2019-05-22,,,,,,510.0,,0.6,,,3.8,,,,,8.3,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,2.3,75.0,,,,,,,,,,,,,,,,,,,,,,,,0.1415500044822693,0.13120000064373016,0.08900000154972076,0.11400000005960464,0.10384999960660934,0.1277499943971634,0.12290000170469284,0.13259999454021454,0.10204999893903732,0.12780000269412994
IND01152,2019-06-12,,,,,,610.0,,0.7,,,2.9,,,,,8.5,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,3.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,0.3216499984264374,0.28790000081062317,0.2781499922275543,0.27505001425743103,0.26875001192092896,0.2926500141620636,0.2894499897956848,0.290149986743927,0.2888999879360199,0.2859500050544739
IND01152,2019-10-15,,,,,,620.0,,0.7,,,5.5,,,,,8.1,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,,0.07090000063180923,0.06589999794960022,0.06369999796152115,0.06440000236034393,0.06260000169277191,0.06880000233650208,0.06689999997615814,0.06780000030994415,0.05900000035762787,0.07100000232458115
IND01152,2019-11-26,,,,,,500.0,,0.6,,,5.9,,,,,7.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,1.4,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.09390000253915787,0.0812000036239624,0.15839999914169312,0.15940000116825104,0.14219999313354492,0.14650000631809235,0.149399995803833,0.14399999380111694,0.13459999859333038,0.13689999282360077
IND01152,2019-12-19,,,,,,510.0,,0.6,,,4.8,,,,,8.0,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.06424999982118607,0.07294999808073044,0.06274999678134918,0.07100000232458115,0.05685000121593475,0.0799499973654747,0.07660000026226044,0.08254999667406082,0.05889999866485596,0.07720000296831131
IND01152,2020-01-28,,,,,,540.0,,0.62,,,5.9,,,,,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,1.4,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.06315000355243683,0.07270000129938126,0.05380000174045563,0.06639999896287918,0.05009999871253967,0.057500001043081284,0.04935000091791153,0.050999999046325684,0.04960000142455101,0.05649999901652336
IND01152,2020-02-27,,,,,,530.0,,0.68,,,5.8,,,,,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,2.2,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.0737999975681305,0.08489999920129776,0.06809999793767929,0.07900000363588333,0.07190000265836716,0.07460000365972519,0.07249999791383743,0.0737999975681305,0.07559999823570251,0.0681999996304512
IND01152,2020-05-20,,,,,,540.0,,0.48,,,4.0,,,,,8.4,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,1.8,120.0,,,,,,,,,,,,,,,,,,,,,,,,0.12380000203847885,0.11949999630451202,0.053199999034404755,0.08060000091791153,0.06840000301599503,0.11240000277757645,0.10180000215768814,0.1080000028014183,0.07609999924898148,0.10589999705553055
IND01152,2020-06-25,,,,,,520.0,,0.38,,,5.4,,,,,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,0.8,64.0,,,,,,,,,,,,,,,,,,,,,,,,0.13910000026226044,0.1356000006198883,0.08609999716281891,0.10300000011920929,0.11060000211000443,0.11289999634027481,0.12389999628067017,0.13179999589920044,0.14480000734329224,0.13680000603199005
IND01152,2020-10-12,,,,,,480.0,,0.3,,,4.0,,,,,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,1.4,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.06624999642372131,0.07715000212192535,0.05119999870657921,0.06939999759197235,0.06055000051856041,0.07225000113248825,0.06894999742507935,0.07339999824762344,0.06030000001192093,0.06684999912977219
IND01152,2020-11-09,,,,,,420.0,,0.14,,,5.8,,,,,8.6,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,1.2,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.06270000338554382,0.07490000128746033,0.07360000163316727,0.07989999651908875,0.06689999997615814,0.07020000368356705,0.06210000067949295,0.07010000199079514,0.06549999862909317,0.06440000236034393
IND01152,2020-12-10,,,,,,440.0,,0.08,,,6.9,,,,,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,1.4,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.0625,0.065700002014637,0.031950000673532486,0.05620000138878822,0.04084999859333038,0.0649000033736229,0.06289999932050705,0.07064999639987946,0.053050000220537186,0.06440000236034393
IND01152,2021-01-12,,,,,,450.0,,0.36,,,7.2,,,,,8.77,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,2.1,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.0750499963760376,0.06970000267028809,0.05889999866485596,0.07599999755620956,0.06055000051856041,0.07724999636411667,0.09059999883174896,0.0949999988079071,0.05939999967813492,0.09000000357627869
IND01152,2021-02-04,,,,,,480.0,,0.22,,,7.1,,,,,8.7,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,2.6,407.0,,,,,,,,,,,,,,,,,,,,,,,,0.07609999924898148,0.08150000125169754,0.055799998342990875,0.0617000013589859,0.06369999796152115,0.07904999703168869,0.0872500017285347,0.0868000015616417,0.05835000053048134,0.08489999920129776
IND01152,2021-03-04,,,,,,510.0,,0.4,,,6.7,,,,,8.73,RAJSAMAND LAKE  RAJSAMAND- POINT NO. 2 RAJSAMAND R,25.0614,73.8905,India,,,,,,,,,,,2.2,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.09459999948740005,0.08749999850988388,0.05990000069141388,0.08470000326633453,0.0729999989271164,0.10090000182390213,0.10989999771118164,0.11900000274181366,0.10400000214576721,0.10360000282526016
IND01156,2018-03-07,,,,,,3800.0,,0.52,,,2.9,,,,,8.68,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,9.2,150.0,,,,,,,,,,,,,,,,,,,,,,,,0.22509999573230743,0.19359999895095825,0.10899999737739563,0.14000000059604645,0.15620000660419464,0.17090000212192535,0.2020999938249588,0.22020000219345093,0.2651999890804291,0.24060000479221344
IND01156,2018-12-11,,,,,,3400.0,,1.1,,,2.0,,,,,8.75,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,28.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.14399999380111694,0.1151999980211258,0.07079999893903732,0.11140000075101852,0.11299999803304672,0.11969999969005585,0.15880000591278076,0.16259999573230743,0.20909999310970306,0.163100004196167
IND01156,2019-01-23,,,,,,3400.0,,1.1,,,3.8,,,,,7.9,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,22.6,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.15639999508857727,0.12494999915361404,0.07944999635219574,0.1080000028014183,0.11354999989271164,0.12745000422000885,0.15045000612735748,0.17045000195503235,0.19200000166893005,0.16214999556541443
IND01156,2019-02-05,,,,,,3200.0,,1.1,,,2.1,,,,,8.8,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,28.2,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.1753000020980835,0.14270000159740448,0.09290000051259995,0.12380000203847885,0.13019999861717224,0.13989999890327454,0.16500000655651093,0.1868000030517578,0.20399999618530273,0.1770000010728836
IND01156,2019-03-26,,,,,,3600.0,,1.1,,,0.5,,,,,8.7,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,26.3,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.21289999783039093,0.17425000667572021,0.10559999942779541,0.13529999554157257,0.14059999585151672,0.15860000252723694,0.2001499980688095,0.22335000336170197,0.2635999917984009,0.22055000066757202
IND01156,2019-04-24,,,,,,4300.0,,1.1,,,4.9,,,,,8.9,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,16.5,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.22939999401569366,0.19670000672340393,0.1151999980211258,0.15639999508857727,0.1597999930381775,0.1860000044107437,0.22609999775886536,0.23589999973773956,0.2680000066757202,0.24729999899864197
IND01156,2019-05-14,,,,,,4400.0,,1.0,,,5.3,,,,,8.9,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,7.7,120.0,,,,,,,,,,,,,,,,,,,,,,,,0.251800000667572,0.20909999310970306,0.11879999935626984,0.155799999833107,0.1656000018119812,0.19930000603199005,0.23639999330043793,0.24799999594688416,0.2639999985694885,0.26019999384880066
IND01156,2019-06-25,,,,,,4900.0,,1.1,,,1.9,,,,,9.0,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,11.4,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.2443999946117401,0.19840000569820404,0.12530000507831573,0.15440000593662262,0.1657000035047531,0.17955000698566437,0.21960000693798065,0.24345000088214874,0.25220000743865967,0.24535000324249268
IND01156,2019-09-24,,,,,,2700.0,,0.9,,,2.9,,,,,8.8,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,8.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.20759999752044678,0.1459999978542328,0.11585000157356262,0.13455000519752502,0.1246500015258789,0.15594999492168427,0.2188500016927719,0.2341500073671341,0.2526499927043915,0.2451000064611435
IND01156,2019-10-16,,,,,,2700.0,,0.9,,,3.3,,,,,8.6,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,8.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.1725499927997589,0.1234000027179718,0.08829999715089798,0.1185000017285347,0.1137000024318695,0.13774999976158142,0.19255000352859497,0.2094999998807907,0.24285000562667847,0.22474999725818634
IND01156,2019-11-14,,,,,,2500.0,,0.8,,,2.8,,,,,8.9,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,5.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,0.1632000058889389,0.1177000030875206,0.11980000138282776,0.13019999861717224,0.12460000067949295,0.13965000212192535,0.17374999821186066,0.19629999995231628,0.22050000727176666,0.193900004029274
IND01156,2019-12-17,,,,,,2600.0,,1.1,,,4.3,,,,,8.9,JALMAHAL JAIPUR RAJASTHAN,26.9529,75.8431,India,,,,,,,,,,,10.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,0.16660000383853912,0.13064999878406525,0.11010000109672546,0.12690000236034393,0.12489999830722809,0.13860000669956207,0.164450004696846,0.18025000393390656,0.2053000032901764,0.1826999932527542
IND01237,2019-02-06,,,,,,543.0,,11.0,,,4.0,,,,,8.3,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,6.0,210.0,,,,,,,,,,,,,,,,,,,,,,,,0.3774999976158142,0.2572999894618988,0.093299999833107,0.10939999669790268,0.12780000269412994,0.1720000058412552,0.2232999950647354,0.24809999763965607,0.2556000053882599,0.2833000123500824
IND01237,2019-03-11,,,,,,553.0,,6.0,,,7.4,,,,,8.0,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,,1100.0,,,,,,,,,,,,,,,,,,,,,,,,0.4108000099658966,0.29109999537467957,0.08100000023841858,0.11079999804496765,0.1459999978542328,0.18150000274181366,0.21220000088214874,0.23649999499320984,0.24899999797344208,0.2709999978542328
IND01237,2019-04-30,,,,,,637.0,,3.0,,,5.6,,,,,8.0,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,14.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,0.4438000023365021,0.38089999556541443,0.10920000076293945,0.13439999520778656,0.1712000072002411,0.20170000195503235,0.21469999849796295,0.23980000615119934,0.2574000060558319,0.2721000015735626
IND01237,2019-05-27,,,,,,722.0,,3.0,,,6.2,,,,,7.3,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,12.0,9200.0,,,,,,,,,,,,,,,,,,,,,,,,0.438400000333786,0.3490000069141388,0.10760000348091125,0.13539999723434448,0.1770000010728836,0.2053000032901764,0.23000000417232513,0.2533999979496002,0.2574000060558319,0.2851000130176544
IND01237,2019-08-26,,,,,,941.0,,1.0,,,7.0,,,,,7.2,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,2.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,0.27649998664855957,0.15860000252723694,0.056699998676776886,0.09960000216960907,0.066600002348423,0.15279999375343323,0.3490999937057495,0.39399999380111694,0.3815999925136566,0.42480000853538513
IND01237,2020-02-04,,,,,,387.0,,,,,6.4,,,,,7.8,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,2.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,0.01360000018030405,0.009850000031292439,0.04230000078678131,0.04439999908208847,0.030950000509619713,0.03485000133514404,0.023600000888109207,0.024550000205636024,0.02250000089406967,0.019899999722838402
IND01237,2020-03-05,,,,,,358.0,,,,,6.8,,,,,8.1,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,2.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,0.00860000029206276,0.007899999618530273,0.030500000342726707,0.02969999983906746,0.0203000009059906,0.029200000688433647,0.01640000008046627,0.018799999728798866,0.016100000590085983,0.013199999928474426
IND01237,2020-06-01,,,,,,397.0,,,,,5.3,,,,,8.3,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,2.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,0.28119999170303345,0.155799999833107,0.09224999696016312,0.12070000171661377,0.10095000267028809,0.14990000426769257,0.2870999872684479,0.3317500054836273,0.34119999408721924,0.36204999685287476
IND01237,2020-10-03,,,,,,583.0,,0.4,,,5.0,,,,,7.2,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,0.30790001153945923,0.17839999496936798,0.050999999046325684,0.08489999920129776,0.07249999791383743,0.13580000400543213,0.273499995470047,0.3174999952316284,0.32739999890327454,0.3547999858856201
IND01237,2020-11-05,,,,,,576.0,,0.4,,,6.5,,,,,7.2,POONDI LAKE AT THIRUVALLUR TAMILNADU,13.1697,79.8882,India,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.014600000344216824,0.012000000104308128,0.03180000185966492,0.043699998408555984,0.03229999914765358,0.04670000076293945,0.027000000700354576,0.025699999183416367,0.017500000074505806,0.01940000057220459
