Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX05492,2018-04-18,,,0.0005,,,27290.0,,,0.021,0.408,5.1,,21832.0,24.6,16.0,8.4,CUAUHTEMOC,22.16809,-97.87614,Mexico,,0.208,,,0.769,0.1009,0.37,23.0,62.0,,,,0.0695,0.01,5.0,3.0,0.05511,2.119,10.0,280.0,0.5,0.0031,0.005,28.7,0.34,2.416,0.132,0.0538,,,,,,,,455
MEX05492,2018-11-14,,,0.022672,,,17630.0,,,0.021,2.93,8.7,,14104.0,17.3,8.4,8.4,CUAUHTEMOC,22.16809,-97.87614,Mexico,,0.02,,,3.054,0.066,0.62,26.0,96.0,,,,0.077,0.01,5.0,3.0,0.02851,2.551,223.0,2400.0,0.5,0.0032,0.005,12.8,0.103,2.858,0.083,0.0577,,,,,,,,455
MEX05492,2019-08-08,,,0.0048316,,,46123.0,,,0.021,0.02,3.8,,36898.4,32.0,26.0,8.5,CUAUHTEMOC,22.16809,-97.87614,Mexico,,0.027481,,,1.894271,0.1063,0.45,71.0,52.6,,,,0.0886,0.01,15.0,3.0,0.005,4.335,90.0,30.0,0.5,0.001,0.005,34.2,1.853271,5.209,1.82579,0.0198,,,,,,,,455
MEX05493,2018-02-06,,,0.0005,,,29473.0,,,0.021,0.02,6.1,,23578.4,24.9,40.0,8.5,"LAGUNA DE PUEBLO VIEJO , CENTRO",22.12809,-97.8779,Mexico,,0.184,,,0.422,0.0186,0.39,27.0,71.0,,,,0.0849,0.01,5.0,3.0,0.0195,3.086,31.0,23.0,0.5,0.0027,0.005,26.8,0.381,6.071,0.197,0.007,,,,,,,,455
MEX05493,2018-03-13,,,0.0005,,,36673.0,,,0.021,0.02,6.2,,29338.4,20.3,55.0,8.4,"LAGUNA DE PUEBLO VIEJO , CENTRO",22.12809,-97.8779,Mexico,,0.126,,,0.215,0.0251,0.29,53.0,64.7,,,,0.0755,0.01,5.0,3.0,0.0696,1.503,10.0,1100.0,0.5,0.0057,0.005,21.6,0.174,1.548,0.048,0.007,,,,,,,,455
MEX05493,2018-05-07,,,0.0005,,,33280.0,,,0.021,0.117,5.3,,26624.0,27.9,28.0,8.4,"LAGUNA DE PUEBLO VIEJO , CENTRO",22.12809,-97.8779,Mexico,,0.028,,,0.272,0.0221,0.35,39.0,64.0,,,,0.0548,0.01,5.0,3.0,0.0237,2.554,20.0,15.0,0.5,0.001,0.005,26.6,0.134,2.837,0.106,0.007,,,,,,,,455
MEX05493,2018-06-11,,,0.004667,,,33860.0,,,0.021,0.02,4.1,,27088.0,28.2,16.0,8.4,"LAGUNA DE PUEBLO VIEJO , CENTRO",22.12809,-97.8779,Mexico,,0.227,,,0.468,0.0279,0.44,30.0,55.0,,,,0.0673,0.01,10.0,3.0,0.005,2.979,10.0,230.0,0.5,0.0019,0.005,28.6,0.427,4.317,0.2,0.0184,,,,,,,,455
MEX05493,2018-11-14,,,0.01313,,,13550.0,,,0.021,0.02,9.3,,10840.0,16.1,15.0,8.5,"LAGUNA DE PUEBLO VIEJO , CENTRO",22.12809,-97.8779,Mexico,,0.066,,,0.294,0.0774,0.5,31.0,104.0,,,,0.1374,0.01,5.0,3.0,0.01667,3.95,30.0,3.0,0.5,0.00311,0.005,12.8,0.253,4.345,0.187,0.0421,,,,,,,,455
MEX05493,2018-12-16,,,0.0005,,,20590.0,,,0.021,0.02,6.8,,16472.0,18.8,8.0,8.4,"LAGUNA DE PUEBLO VIEJO , CENTRO",22.12809,-97.8779,Mexico,,0.02,,,0.098,0.2211,0.63,38.0,79.0,,,,0.103,0.01,5.0,3.0,0.02678,4.332,10.0,3.0,0.5,0.00171,0.005,19.4,0.057,4.779,0.037,0.0284,,,,,,,,455
MEX05493,2019-02-04,,,0.001437,,,26330.0,,,0.021,0.02,4.6,,21064.0,24.6,7.5,8.4,"LAGUNA DE PUEBLO VIEJO , CENTRO",22.12809,-97.8779,Mexico,,0.025,,,0.222,0.007,0.52,28.0,54.0,,,,0.0599,0.01,5.0,3.0,0.00668,3.375,581.0,3.0,0.5,0.001,0.005,23.5,0.181,5.257,0.156,0.007,,,,,,,,455
MEX05495,2018-02-06,,,0.0005,,,24370.0,,,0.021,0.13,5.1,,19496.0,25.4,29.0,8.3,LAGUNA DE PUEBLO VIEJO AL SURESTE,22.098148,-97.860453,Mexico,,0.416,,,0.824,0.007,0.36,28.0,60.0,,,,0.1261,0.01,8.0,3.0,0.01114,4.081,10.0,4.0,0.5,0.00758,0.005,27.9,0.673,4.471,0.257,0.007,,,,,,,,455
MEX05495,2018-03-13,,,0.0005,,,33240.0,,,0.021,0.02,6.4,,26592.0,19.6,36.0,8.3,LAGUNA DE PUEBLO VIEJO AL SURESTE,22.098148,-97.860453,Mexico,,0.171,,,0.212,0.0156,0.26,40.0,68.0,,,,0.105,0.01,5.0,3.0,0.00839,1.954,10.0,1100.0,0.5,0.00393,0.005,19.9,0.171,2.347,0.0,0.007,,,,,,,,455
MEX05495,2018-04-18,,,0.0005,,,28656.0,,,0.021,0.107,4.7,,22924.8,23.9,25.0,8.4,LAGUNA DE PUEBLO VIEJO AL SURESTE,22.098148,-97.860453,Mexico,,0.116,,,0.389,0.0102,0.36,33.0,57.0,,,,0.1194,0.01,5.0,3.0,0.0674,3.126,10.0,200.0,0.5,0.00248,0.005,24.1,0.261,3.45,0.145,0.007,,,,,,,,455
