URY00076;2018-09-12;07:00;0.3;TEMP;0;;15.4;°C;Fair
URY00076;2018-09-12;07:00;0.3;EC;0;;128.0;µS/cm;Fair
URY00076;2018-09-10;06:00;0.3;COL-True;0;;147.0;TCU;Fair
URY00076;2018-09-10;06:00;0.3;pH;0;;7.7;---;Fair
URY00076;2018-09-10;06:00;0.3;NO2N;0;;0.02;mg/l;Fair
URY00076;2018-09-06;06:00;0.3;EC;0;;131.0;µS/cm;Fair
URY00076;2018-09-06;06:00;0.3;TEMP;0;;13.0;°C;Fair
URY00076;2018-09-06;06:00;0.3;NO2N;0;;0.03;mg/l;Fair
URY00076;2015-08-27;00:00;0.3;TEMP;0;;18.8;°C;Fair
URY00076;2015-08-27;00:00;0.3;pH;0;;7.8;---;Fair
URY00076;2015-08-27;00:00;0.3;EC;0;;149.0;µS/cm;Fair
URY00076;2015-08-27;00:00;0.3;Alk-Tot;0;;50.0;mg/l;Fair
URY00076;2015-08-24;00:00;0.3;TEMP;0;;19.9;°C;Fair
URY00076;2018-09-03;06:05;0.3;TURB;0;;26.0;NTU;Fair
URY00076;2018-09-03;06:05;0.3;pH;0;;7.8;---;Fair
URY00076;2018-09-03;06:05;0.3;COL-True;0;;147.0;TCU;Fair
URY00076;2018-08-28;06:05;0.3;COL-True;0;;201.0;TCU;Fair
URY00076;2018-08-28;06:05;0.3;NO3N;0;;1.1;mg/l;Fair
URY00076;2018-08-24;06:05;0.3;TEMP;0;;12.8;°C;Fair
URY00076;2018-08-24;06:05;0.3;TURB;0;;24.6;NTU;Fair
URY00076;2018-08-22;06:05;0.3;EC;0;;129.0;µS/cm;Fair
URY00076;2018-08-22;06:05;0.3;pH;0;;7.8;---;Fair
URY00076;2018-08-22;06:05;0.3;TEMP;0;;12.0;°C;Fair
URY00076;2018-08-22;06:05;0.3;NO3N;0;;1.1;mg/l;Fair
URY00076;2018-08-16;06:05;0.3;NO3N;0;;0.7;mg/l;Fair
URY00076;2018-08-16;06:05;0.3;pH;0;;7.8;---;Fair
