Station,Date,Alk-Tot,EC,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,COL-True,Cluster,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A
URY00076,2022-02-17,47.0,152.0,23.0,11.0,7.8,Toma de agua,-34.8297,-55.0421,South America,83.0,678,0.026499999687075615,0.023800000548362732,0.0502999983727932,0.062199998646974564,0.05909999832510948,0.05389999970793724,0.03460000082850456,0.03449999913573265,0.03440000116825104,0.03139999881386757
URY00076,2022-02-18,48.0,146.0,22.0,9.2,7.6,Toma de agua,-34.8297,-55.0421,South America,83.0,678,0.026499999687075615,0.023800000548362732,0.0502999983727932,0.062199998646974564,0.05909999832510948,0.05389999970793724,0.03460000082850456,0.03449999913573265,0.03440000116825104,0.03139999881386757
URY00076,2022-02-21,49.0,149.0,23.4,9.1,7.7,Toma de agua,-34.8297,-55.0421,South America,76.0,678,0.026499999687075615,0.023800000548362732,0.0502999983727932,0.062199998646974564,0.05909999832510948,0.05389999970793724,0.03460000082850456,0.03449999913573265,0.03440000116825104,0.03139999881386757
URY00076,2022-02-22,48.0,148.0,22.0,8.7,7.8,Toma de agua,-34.8297,-55.0421,South America,78.0,678,0.13189999759197235,0.14034999907016754,0.13989999890327454,0.14419999718666077,0.1501999944448471,0.1468999981880188,0.13930000364780426,0.1468999981880188,0.15219999849796295,0.14219999313354492
URY00076,2022-02-23,50.0,148.0,24.0,8.7,7.6,Toma de agua,-34.8297,-55.0421,South America,63.0,678,0.00800000037997961,0.007300000172108412,0.03460000082850456,0.0406000018119812,0.040699999779462814,0.035100001841783524,0.01860000006854534,0.017799999564886093,0.01679999940097332,0.01140000019222498
URY00076,2022-02-24,48.0,146.0,22.0,10.4,7.7,Toma de agua,-34.8297,-55.0421,South America,83.0,678,0.133650004863739,0.14239999651908875,0.14180000126361847,0.1459999978542328,0.1530500054359436,0.15000000596046448,0.14409999549388885,0.1500999927520752,0.15530000627040863,0.14614999294281006
URY00076,2022-02-25,50.0,149.0,23.8,8.8,7.7,Toma de agua,-34.8297,-55.0421,South America,72.0,678,0.00800000037997961,0.007300000172108412,0.03460000082850456,0.0406000018119812,0.040699999779462814,0.035100001841783524,0.01860000006854534,0.017799999564886093,0.01679999940097332,0.01140000019222498
URY00076,2022-02-28,47.0,150.0,23.0,10.1,7.6,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.0066999997943639755,0.006099999882280827,0.03085000067949295,0.03920000046491623,0.037300001829862595,0.033149998635053635,0.014949999749660492,0.014800000004470348,0.01510000042617321,0.009100000374019146
URY00076,2022-03-01,47.0,147.0,22.0,1.1,7.6,Toma de agua,-34.8297,-55.0421,South America,88.0,678,0.0066999997943639755,0.006099999882280827,0.03085000067949295,0.03920000046491623,0.037300001829862595,0.033149998635053635,0.014949999749660492,0.014800000004470348,0.01510000042617321,0.009100000374019146
URY00076,2022-03-02,47.0,147.0,23.5,9.3,7.6,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.00559999980032444,0.004900000058114529,0.03319999948143959,0.03959999978542328,0.039799999445676804,0.031199999153614044,0.011300000362098217,0.011800000444054604,0.013399999588727951,0.006800000090152025
URY00076,2022-03-03,47.0,166.0,23.9,10.0,7.5,Toma de agua,-34.8297,-55.0421,South America,65.0,678,0.00559999980032444,0.004900000058114529,0.03319999948143959,0.03959999978542328,0.039799999445676804,0.031199999153614044,0.011300000362098217,0.011800000444054604,0.013399999588727951,0.006800000090152025
URY00076,2022-03-03,47.0,166.0,23.9,10.0,7.5,Toma de agua,-34.8297,-55.0421,South America,65.0,678,0.00559999980032444,0.004900000058114529,0.03319999948143959,0.03959999978542328,0.039799999445676804,0.031199999153614044,0.011300000362098217,0.011800000444054604,0.013399999588727951,0.006800000090152025
URY00076,2022-03-03,47.0,145.0,22.0,12.1,7.62,Toma de agua,-34.8297,-55.0421,South America,63.0,678,0.00559999980032444,0.004900000058114529,0.03319999948143959,0.03959999978542328,0.039799999445676804,0.031199999153614044,0.011300000362098217,0.011800000444054604,0.013399999588727951,0.006800000090152025
URY00076,2022-03-03,47.0,145.0,22.0,12.1,7.62,Toma de agua,-34.8297,-55.0421,South America,63.0,678,0.00559999980032444,0.004900000058114529,0.03319999948143959,0.03959999978542328,0.039799999445676804,0.031199999153614044,0.011300000362098217,0.011800000444054604,0.013399999588727951,0.006800000090152025
URY00076,2022-03-04,46.0,149.0,21.0,10.0,7.6,Toma de agua,-34.8297,-55.0421,South America,90.0,678,0.00559999980032444,0.004900000058114529,0.03319999948143959,0.03959999978542328,0.039799999445676804,0.031199999153614044,0.011300000362098217,0.011800000444054604,0.013399999588727951,0.006800000090152025
URY00076,2022-03-07,49.0,150.0,22.0,10.2,7.5,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.005900000222027302,0.004900000058114529,0.03440000116825104,0.0406000018119812,0.040699999779462814,0.03500000014901161,0.0142000000923872,0.014299999922513962,0.01679999940097332,0.008899999782443047
URY00076,2022-03-08,48.0,149.0,22.0,14.7,7.6,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.005900000222027302,0.004900000058114529,0.03440000116825104,0.0406000018119812,0.040699999779462814,0.03500000014901161,0.0142000000923872,0.014299999922513962,0.01679999940097332,0.008899999782443047
URY00076,2022-03-09,48.0,146.0,21.0,11.6,7.6,Toma de agua,-34.8297,-55.0421,South America,96.0,678,0.005750000011175871,0.004800000227987766,0.033799998462200165,0.042249999940395355,0.04125000163912773,0.03310000151395798,0.012749999761581421,0.013050000183284283,0.015250000171363354,0.007849999703466892
URY00076,2022-03-10,48.0,159.0,22.0,12.7,7.7,Toma de agua,-34.8297,-55.0421,South America,5.9,678,0.005900000222027302,0.004900000058114529,0.03319999948143959,0.040800001472234726,0.04100000113248825,0.03500000014901161,0.0142000000923872,0.014299999922513962,0.014800000004470348,0.008899999782443047
URY00076,2022-03-11,48.0,160.0,20.0,10.7,7.6,Toma de agua,-34.8297,-55.0421,South America,96.0,678,0.0066999997943639755,0.005200000014156103,0.033799998462200165,0.04284999892115593,0.041850000619888306,0.03595000132918358,0.014800000004470348,0.01575000025331974,0.015949999913573265,0.009650000371038914
URY00076,2022-03-14,47.0,159.0,20.0,17.0,7.8,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.0066999997943639755,0.005200000014156103,0.033799998462200165,0.04284999892115593,0.041850000619888306,0.03595000132918358,0.014800000004470348,0.01575000025331974,0.015949999913573265,0.009650000371038914
URY00076,2022-03-15,45.0,149.0,20.0,10.4,7.7,Toma de agua,-34.8297,-55.0421,South America,78.0,678,0.007499999832361937,0.00570000009611249,0.03440000116825104,0.04490000009536743,0.04270000010728836,0.03689999878406525,0.015399999916553497,0.01720000058412552,0.017100000753998756,0.010400000028312206
URY00076,2022-03-16,44.0,152.0,21.0,11.0,7.6,Toma de agua,-34.8297,-55.0421,South America,69.0,678,0.01054999977350235,0.008100000210106373,0.037050001323223114,0.04724999889731407,0.043699998408555984,0.03869999945163727,0.0182499997317791,0.018799999728798866,0.019300000742077827,0.012600000016391277
URY00076,2022-03-17,45.0,152.0,22.0,11.0,7.6,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.01054999977350235,0.008100000210106373,0.037050001323223114,0.04724999889731407,0.043699998408555984,0.03869999945163727,0.0182499997317791,0.018799999728798866,0.019300000742077827,0.012600000016391277
URY00076,2022-03-18,45.0,152.0,22.0,11.0,7.8,Toma de agua,-34.8297,-55.0421,South America,92.0,678,0.01054999977350235,0.008100000210106373,0.037050001323223114,0.04724999889731407,0.043699998408555984,0.03869999945163727,0.0182499997317791,0.018799999728798866,0.019300000742077827,0.012600000016391277
URY00076,2022-03-21,47.0,149.0,18.0,11.4,7.6,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.011250000447034836,0.009200000204145908,0.03999999910593033,0.04859999939799309,0.04699999839067459,0.04360000044107437,0.020800000056624413,0.02199999988079071,0.01940000057220459,0.015599999576807022
URY00076,2022-03-22,46.0,148.0,19.0,10.6,7.6,Toma de agua,-34.8297,-55.0421,South America,75.0,678,0.007499999832361937,0.00570000009611249,0.03310000151395798,0.040800001472234726,0.04100000113248825,0.03689999878406525,0.015399999916553497,0.01720000058412552,0.014800000004470348,0.010400000028312206
URY00076,2022-03-23,48.0,148.0,20.0,10.8,7.6,Toma de agua,-34.8297,-55.0421,South America,77.0,678,0.007499999832361937,0.00570000009611249,0.03310000151395798,0.040800001472234726,0.04100000113248825,0.03689999878406525,0.015399999916553497,0.01720000058412552,0.014800000004470348,0.010400000028312206
URY00076,2022-03-24,47.0,142.0,20.0,11.2,7.6,Toma de agua,-34.8297,-55.0421,South America,82.0,678,0.01119999960064888,0.00839999970048666,0.04104999825358391,0.0478999987244606,0.04580000042915344,0.04320000112056732,0.01915000006556511,0.021150000393390656,0.01795000024139881,0.014050000347197056
URY00076,2022-03-25,48.0,155.0,19.0,12.0,7.7,Toma de agua,-34.8297,-55.0421,South America,95.0,678,0.01119999960064888,0.00839999970048666,0.04104999825358391,0.0478999987244606,0.04580000042915344,0.04320000112056732,0.01915000006556511,0.021150000393390656,0.01795000024139881,0.014050000347197056
URY00076,2022-03-28,46.0,140.0,19.0,15.5,7.7,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.007400000002235174,0.004100000020116568,0.03310000151395798,0.039400000125169754,0.038600001484155655,0.03610000014305115,0.01209999993443489,0.01549999974668026,0.011900000274181366,0.007300000172108412
URY00076,2022-03-29,46.0,142.0,20.0,11.1,7.6,Toma de agua,-34.8297,-55.0421,South America,93.0,678,0.005350000225007534,0.0032500000670552254,0.028750000521540642,0.03680000081658363,0.03700000047683716,0.03370000049471855,0.011599999852478504,0.012400000356137753,0.010049999691545963,0.006550000049173832
URY00076,2022-03-30,46.0,149.0,19.0,35.1,7.6,Toma de agua,-34.8297,-55.0421,South America,126.0,678,0.0032999999821186066,0.002400000113993883,0.025299999862909317,0.039000000804662704,0.03720000013709068,0.03269999846816063,0.011099999770522118,0.011599999852478504,0.009499999694526196,0.007300000172108412
URY00076,2022-03-31,50.0,147.0,17.0,22.7,7.5,Toma de agua,-34.8297,-55.0421,South America,100.0,678,0.0032999999821186066,0.002400000113993883,0.025299999862909317,0.039000000804662704,0.03720000013709068,0.03269999846816063,0.011099999770522118,0.011599999852478504,0.009499999694526196,0.007300000172108412
URY00076,2022-04-01,47.0,149.0,17.0,11.9,7.7,Toma de agua,-34.8297,-55.0421,South America,80.0,678,0.0032999999821186066,0.002400000113993883,0.025299999862909317,0.039000000804662704,0.03720000013709068,0.03269999846816063,0.011099999770522118,0.011599999852478504,0.009499999694526196,0.007300000172108412
URY00076,2022-04-04,47.0,147.0,18.0,11.9,7.6,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.00419999985024333,0.003000000026077032,0.029200000688433647,0.03920000046491623,0.03790000081062317,0.03355000168085098,0.011599999852478504,0.012550000101327896,0.010700000450015068,0.007600000128149986
URY00076,2022-04-05,46.0,147.0,17.0,11.3,7.6,Toma de agua,-34.8297,-55.0421,South America,86.0,678,0.0032999999821186066,0.002400000113993883,0.025299999862909317,0.039000000804662704,0.03720000013709068,0.03269999846816063,0.011099999770522118,0.011599999852478504,0.009499999694526196,0.007899999618530273
URY00076,2022-04-06,49.0,144.0,17.0,11.2,7.5,Toma de agua,-34.8297,-55.0421,South America,75.0,678,0.0032500000670552254,0.003000000026077032,0.026249999180436134,0.039250001311302185,0.037300001829862595,0.03240000084042549,0.010900000110268593,0.01145000010728836,0.010599999688565731,0.006850000005215406
URY00076,2022-04-07,49.0,147.0,18.0,11.7,7.8,Toma de agua,-34.8297,-55.0421,South America,84.0,678,0.0032500000670552254,0.003000000026077032,0.026249999180436134,0.039250001311302185,0.037300001829862595,0.03240000084042549,0.010900000110268593,0.01145000010728836,0.010599999688565731,0.006850000005215406
URY00076,2022-04-08,48.0,146.0,18.0,11.4,7.5,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.0032500000670552254,0.003000000026077032,0.026249999180436134,0.039250001311302185,0.037300001829862595,0.03240000084042549,0.010900000110268593,0.01145000010728836,0.010599999688565731,0.006850000005215406
URY00076,2022-04-11,44.0,143.0,19.0,11.7,7.3,Toma de agua,-34.8297,-55.0421,South America,80.0,678,0.004149999935179949,0.0038999998942017555,0.03189999982714653,0.04129999876022339,0.03920000046491623,0.03355000168085098,0.012000000104308128,0.012550000101327896,0.012149999849498272,0.008550000376999378
URY00076,2022-04-12,45.0,151.0,19.0,11.9,7.7,Toma de agua,-34.8297,-55.0421,South America,84.0,678,0.004149999935179949,0.0038999998942017555,0.03189999982714653,0.04129999876022339,0.03920000046491623,0.03355000168085098,0.012000000104308128,0.012550000101327896,0.012149999849498272,0.008550000376999378
URY00076,2022-04-13,46.0,149.0,19.0,12.0,7.7,Toma de agua,-34.8297,-55.0421,South America,88.0,678,0.005100000184029341,0.00419999985024333,0.03660000115633011,0.04309999942779541,0.04100000113248825,0.03440000116825104,0.013299999758601189,0.013500000350177288,0.012600000016391277,0.009200000204145908
URY00076,2022-04-18,46.0,148.0,18.3,12.3,7.7,Toma de agua,-34.8297,-55.0421,South America,82.0,678,0.0038999998942017555,0.004900000058114529,0.03739999979734421,0.04259999841451645,0.041999999433755875,0.03629999980330467,0.012799999676644802,0.013799999840557575,0.013799999840557575,0.0066999997943639755
URY00076,2022-04-19,46.0,153.0,17.0,12.0,7.7,Toma de agua,-34.8297,-55.0421,South America,92.0,678,0.0038999998942017555,0.004900000058114529,0.03739999979734421,0.04259999841451645,0.041999999433755875,0.03629999980330467,0.012799999676644802,0.013799999840557575,0.013799999840557575,0.0066999997943639755
URY00076,2022-04-20,49.0,149.0,18.0,12.1,7.7,Toma de agua,-34.8297,-55.0421,South America,113.0,678,0.16269999742507935,0.13414999842643738,0.2214999943971634,0.20829999446868896,0.20200000703334808,0.21559999883174896,0.19984999299049377,0.20280000567436218,0.20669999718666077,0.1972000002861023
URY00076,2022-04-21,51.0,146.0,18.0,11.8,7.7,Toma de agua,-34.8297,-55.0421,South America,106.0,678,0.16269999742507935,0.13414999842643738,0.2214999943971634,0.20829999446868896,0.20200000703334808,0.21559999883174896,0.19984999299049377,0.20280000567436218,0.20669999718666077,0.1972000002861023
URY00076,2022-04-22,54.0,145.0,17.0,12.3,7.6,Toma de agua,-34.8297,-55.0421,South America,98.0,678,0.16269999742507935,0.13414999842643738,0.2214999943971634,0.20829999446868896,0.20200000703334808,0.21559999883174896,0.19984999299049377,0.20280000567436218,0.20669999718666077,0.1972000002861023
URY00076,2022-04-25,56.0,150.0,17.0,11.9,7.7,Toma de agua,-34.8297,-55.0421,South America,92.0,678,0.0038999998942017555,0.004900000058114529,0.03739999979734421,0.04259999841451645,0.041999999433755875,0.03629999980330467,0.012799999676644802,0.013799999840557575,0.013799999840557575,0.0066999997943639755
URY00076,2022-04-26,48.0,147.0,18.0,12.0,7.6,Toma de agua,-34.8297,-55.0421,South America,83.0,678,0.0038999998942017555,0.004900000058114529,0.03739999979734421,0.04259999841451645,0.041999999433755875,0.03629999980330467,0.012799999676644802,0.013799999840557575,0.013799999840557575,0.0066999997943639755
URY00076,2022-04-27,48.0,146.0,18.0,16.4,7.7,Toma de agua,-34.8297,-55.0421,South America,83.0,678,0.0038999998942017555,0.004900000058114529,0.03739999979734421,0.04259999841451645,0.041999999433755875,0.03629999980330467,0.012799999676644802,0.013799999840557575,0.013799999840557575,0.0066999997943639755
URY00076,2022-08-01,,153.0,11.0,15.6,7.7,Toma de agua,-34.8297,-55.0421,South America,96.0,678,0.005100000184029341,0.004000000189989805,0.04479999840259552,0.04580000042915344,0.045499999076128006,0.0430000014603138,0.01810000091791153,0.018200000748038292,0.0142000000923872,0.010499999858438969
URY00076,2022-08-02,,152.0,11.0,15.7,7.8,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.08749999850988388,0.06589999794960022,0.1379999965429306,0.13740000128746033,0.13334999978542328,0.13625000417232513,0.1172500029206276,0.11810000240802765,0.12290000170469284,0.10360000282526016
URY00076,2022-08-03,,153.0,12.0,15.6,7.9,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.08749999850988388,0.06589999794960022,0.1379999965429306,0.13740000128746033,0.13334999978542328,0.13625000417232513,0.1172500029206276,0.11810000240802765,0.12290000170469284,0.10360000282526016
URY00076,2022-08-04,,156.0,12.0,15.3,7.6,Toma de agua,-34.8297,-55.0421,South America,98.0,678,0.005100000184029341,0.004000000189989805,0.04479999840259552,0.04580000042915344,0.045499999076128006,0.0430000014603138,0.01810000091791153,0.018200000748038292,0.01590000092983246,0.010499999858438969
URY00076,2022-08-05,,154.0,11.0,16.0,7.9,Toma de agua,-34.8297,-55.0421,South America,92.0,678,0.005100000184029341,0.004000000189989805,0.04479999840259552,0.04580000042915344,0.045499999076128006,0.0430000014603138,0.01810000091791153,0.018200000748038292,0.01590000092983246,0.010499999858438969
URY00076,2022-08-08,,156.0,10.0,14.9,7.9,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.0038999998942017555,0.0035000001080334187,0.03840000182390213,0.04280000180006027,0.044199999421834946,0.03994999825954437,0.01600000075995922,0.015549999661743641,0.015049999579787254,0.008550000376999378
URY00076,2022-08-09,,155.0,10.0,15.2,7.7,Toma de agua,-34.8297,-55.0421,South America,92.0,678,0.0038999998942017555,0.0035000001080334187,0.03840000182390213,0.04280000180006027,0.044199999421834946,0.03994999825954437,0.01600000075995922,0.015549999661743641,0.015049999579787254,0.008550000376999378
URY00076,2022-08-10,,157.0,10.0,15.1,7.6,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.0038999998942017555,0.0035000001080334187,0.03840000182390213,0.04280000180006027,0.044199999421834946,0.03994999825954437,0.01600000075995922,0.015549999661743641,0.015049999579787254,0.008550000376999378
URY00076,2022-08-11,,158.0,10.0,15.1,7.8,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.0038999998942017555,0.0035000001080334187,0.03840000182390213,0.04280000180006027,0.044199999421834946,0.03994999825954437,0.01600000075995922,0.015549999661743641,0.015049999579787254,0.008550000376999378
URY00076,2022-08-12,,156.0,11.0,15.0,7.9,Toma de agua,-34.8297,-55.0421,South America,94.0,678,0.0038999998942017555,0.0035000001080334187,0.03840000182390213,0.04280000180006027,0.044199999421834946,0.03994999825954437,0.01600000075995922,0.015549999661743641,0.015049999579787254,0.008550000376999378
URY00076,2022-08-15,,156.0,14.0,14.4,7.8,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.0027000000700354576,0.003000000026077032,0.03200000151991844,0.039799999445676804,0.042899999767541885,0.03689999878406525,0.013899999670684338,0.012900000438094139,0.01590000092983246,0.006599999964237213
URY00076,2022-08-16,,156.0,12.0,14.5,7.9,Toma de agua,-34.8297,-55.0421,South America,101.0,678,0.0026499999221414328,0.002950000111013651,0.031599998474121094,0.03970000147819519,0.04104999825358391,0.03545000031590462,0.012849999591708183,0.012149999849498272,0.01295000035315752,0.0062500000931322575
URY00076,2022-08-17,,156.0,13.5,14.5,7.9,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.0027000000700354576,0.003000000026077032,0.03200000151991844,0.039799999445676804,0.042899999767541885,0.03689999878406525,0.013899999670684338,0.012900000438094139,0.01590000092983246,0.006599999964237213
URY00076,2022-08-18,,154.0,12.4,15.7,7.9,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.10930000245571136,0.08505000174045563,0.11069999635219574,0.11749999970197678,0.11640000343322754,0.11334999650716782,0.10114999860525131,0.1039000004529953,0.121799997985363,0.10764999687671661
URY00076,2022-08-19,,157.0,10.0,14.6,7.9,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.10930000245571136,0.08505000174045563,0.11069999635219574,0.11749999970197678,0.11640000343322754,0.11334999650716782,0.10114999860525131,0.1039000004529953,0.121799997985363,0.10764999687671661
URY00076,2022-08-22,,158.0,11.0,14.4,7.9,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.2159000039100647,0.1670999974012375,0.18940000236034393,0.19519999623298645,0.19359999895095825,0.19269999861717224,0.19050000607967377,0.1964000016450882,0.23360000550746918,0.2093999981880188
URY00076,2022-08-23,,158.0,11.0,14.7,7.9,Toma de agua,-34.8297,-55.0421,South America,93.0,678,0.2159000039100647,0.1670999974012375,0.18940000236034393,0.19519999623298645,0.19359999895095825,0.19269999861717224,0.19050000607967377,0.1964000016450882,0.23360000550746918,0.2093999981880188
URY00076,2022-08-24,,159.0,12.0,14.8,7.7,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.10965000092983246,0.08500000089406967,0.10949999839067459,0.11900000274181366,0.1172500029206276,0.11460000276565552,0.10154999792575836,0.10525000095367432,0.12325000017881393,0.10904999822378159
URY00076,2022-08-26,,156.0,13.0,14.6,7.8,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.10965000092983246,0.08500000089406967,0.10949999839067459,0.11900000274181366,0.1172500029206276,0.11460000276565552,0.10154999792575836,0.10525000095367432,0.12325000017881393,0.10904999822378159
URY00076,2022-08-29,,157.0,11.0,15.2,7.9,Toma de agua,-34.8297,-55.0421,South America,92.0,678,0.0034000000450760126,0.003000000026077032,0.038600001484155655,0.04280000180006027,0.04149999842047691,0.0364999994635582,0.014999999664723873,0.014100000262260437,0.012900000438094139,0.008700000122189522
URY00076,2022-08-30,,155.0,11.0,14.3,7.7,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.0034000000450760126,0.003000000026077032,0.038600001484155655,0.04280000180006027,0.04149999842047691,0.0364999994635582,0.014999999664723873,0.014100000262260437,0.012900000438094139,0.008700000122189522
URY00076,2022-08-31,,155.0,12.0,14.2,7.8,Toma de agua,-34.8297,-55.0421,South America,112.0,678,0.0032999999821186066,0.002950000111013651,0.0340999998152256,0.04255000129342079,0.041200000792741776,0.03590000048279762,0.013799999840557575,0.013700000010430813,0.01145000010728836,0.007499999832361937
URY00076,2022-09-01,,155.0,13.0,14.7,7.8,Toma de agua,-34.8297,-55.0421,South America,96.0,678,0.0034000000450760126,0.002899999963119626,0.038600001484155655,0.04280000180006027,0.04149999842047691,0.0364999994635582,0.014999999664723873,0.013299999758601189,0.012900000438094139,0.007699999958276749
URY00076,2022-09-02,,154.0,13.0,15.2,7.6,Toma de agua,-34.8297,-55.0421,South America,5.6,678,0.0034000000450760126,0.002899999963119626,0.038600001484155655,0.04280000180006027,0.04149999842047691,0.0364999994635582,0.014999999664723873,0.013299999758601189,0.012900000438094139,0.007699999958276749
URY00076,2022-09-05,,177.0,11.0,13.7,8.2,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.0034000000450760126,0.002899999963119626,0.038600001484155655,0.04280000180006027,0.04149999842047691,0.0364999994635582,0.014999999664723873,0.013299999758601189,0.012900000438094139,0.007699999958276749
URY00076,2022-09-06,,161.0,12.0,13.7,7.7,Toma de agua,-34.8297,-55.0421,South America,78.0,678,0.0034000000450760126,0.002899999963119626,0.038600001484155655,0.04280000180006027,0.04149999842047691,0.0364999994635582,0.014999999664723873,0.013299999758601189,0.012900000438094139,0.007699999958276749
URY00076,2022-09-07,,157.0,14.6,13.5,7.8,Toma de agua,-34.8297,-55.0421,South America,103.0,678,0.0034000000450760126,0.002850000048056245,0.03920000046491623,0.04280000180006027,0.043150000274181366,0.036249998956918716,0.01600000075995922,0.012799999676644802,0.011850000359117985,0.007000000216066837
URY00076,2022-09-08,,169.0,16.0,15.5,7.7,Toma de agua,-34.8297,-55.0421,South America,101.0,678,0.003599999938160181,0.003000000026077032,0.039799999445676804,0.043299999088048935,0.04479999840259552,0.03720000013709068,0.017000000923871994,0.013299999758601189,0.013700000010430813,0.007699999958276749
URY00076,2022-09-09,,160.0,15.5,15.6,7.8,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.003599999938160181,0.003000000026077032,0.039799999445676804,0.043299999088048935,0.04479999840259552,0.03720000013709068,0.017000000923871994,0.013299999758601189,0.013700000010430813,0.007699999958276749
URY00076,2022-09-12,,159.0,12.0,13.1,7.7,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.004699999932199717,0.003000000026077032,0.04619999974966049,0.048650000244379044,0.04969999939203262,0.043049998581409454,0.019899999722838402,0.017400000244379044,0.018149999901652336,0.011250000447034836
URY00076,2022-09-13,,180.0,12.0,13.7,8.0,Toma de agua,-34.8297,-55.0421,South America,83.0,678,0.004699999932199717,0.003000000026077032,0.04619999974966049,0.048650000244379044,0.04969999939203262,0.043049998581409454,0.019899999722838402,0.017400000244379044,0.018149999901652336,0.011250000447034836
URY00076,2022-09-14,,160.0,12.0,13.6,7.9,Toma de agua,-34.8297,-55.0421,South America,83.0,678,0.004699999932199717,0.003000000026077032,0.04619999974966049,0.048650000244379044,0.04969999939203262,0.043049998581409454,0.019899999722838402,0.017400000244379044,0.018149999901652336,0.011250000447034836
URY00076,2022-09-15,,164.0,13.0,13.7,7.9,Toma de agua,-34.8297,-55.0421,South America,78.0,678,0.005799999926239252,0.0032999999821186066,0.05260000005364418,0.05400000140070915,0.05460000038146973,0.048900000751018524,0.02280000038444996,0.02250000089406967,0.022600000724196434,0.014800000004470348
URY00076,2022-09-16,,153.0,13.0,14.1,7.9,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.005799999926239252,0.0032999999821186066,0.05260000005364418,0.05400000140070915,0.05460000038146973,0.048900000751018524,0.02280000038444996,0.02250000089406967,0.022600000724196434,0.014800000004470348
URY00076,2022-09-19,,171.0,15.0,14.8,7.9,Toma de agua,-34.8297,-55.0421,South America,88.0,678,0.0052999998442828655,0.0032500000670552254,0.047449998557567596,0.05014999955892563,0.04989999905228615,0.044199999421834946,0.02160000056028366,0.020250000059604645,0.019899999722838402,0.012400000356137753
URY00076,2022-09-20,,162.0,15.0,13.6,7.7,Toma de agua,-34.8297,-55.0421,South America,78.0,678,0.0052999998442828655,0.0032500000670552254,0.047449998557567596,0.05014999955892563,0.04989999905228615,0.044199999421834946,0.02160000056028366,0.020250000059604645,0.019899999722838402,0.012400000356137753
URY00076,2022-09-21,,162.0,15.1,13.5,7.7,Toma de agua,-34.8297,-55.0421,South America,85.0,678,0.0052999998442828655,0.0032500000670552254,0.047449998557567596,0.05014999955892563,0.04989999905228615,0.044199999421834946,0.02160000056028366,0.020250000059604645,0.019899999722838402,0.012400000356137753
URY00076,2022-09-23,,162.0,13.0,13.3,7.9,Toma de agua,-34.8297,-55.0421,South America,87.0,678,0.004800000227987766,0.0031999999191612005,0.04230000078678131,0.046300001442432404,0.04520000144839287,0.039500001817941666,0.020400000736117363,0.017999999225139618,0.01720000058412552,0.009999999776482582
URY00076,2022-09-26,,155.0,14.0,13.5,7.8,Toma de agua,-34.8297,-55.0421,South America,76.0,678,0.005549999885261059,0.003700000001117587,0.04024999961256981,0.04749999940395355,0.045099999755620956,0.04075000062584877,0.020549999549984932,0.01850000023841858,0.016750000417232513,0.01205000001937151
URY00076,2022-09-27,,157.0,15.0,13.4,7.8,Toma de agua,-34.8297,-55.0421,South America,76.0,678,0.005549999885261059,0.003700000001117587,0.04024999961256981,0.04749999940395355,0.045099999755620956,0.04075000062584877,0.020549999549984932,0.01850000023841858,0.016750000417232513,0.01205000001937151
URY00076,2022-09-28,,160.0,15.0,13.4,7.9,Toma de agua,-34.8297,-55.0421,South America,81.0,678,0.005549999885261059,0.003700000001117587,0.04024999961256981,0.04749999940395355,0.045099999755620956,0.04075000062584877,0.020549999549984932,0.01850000023841858,0.016750000417232513,0.01205000001937151
URY00076,2022-09-29,,160.0,14.0,13.4,7.9,Toma de agua,-34.8297,-55.0421,South America,89.0,678,0.005549999885261059,0.003700000001117587,0.04024999961256981,0.04749999940395355,0.045099999755620956,0.04075000062584877,0.020549999549984932,0.01850000023841858,0.016750000417232513,0.01205000001937151
