Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
NLD00239,2018-01-10,,,,95.0,,,,0.5357781,0.00609756,0.4063212,8.8,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.41,,,67.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-02-05,,,,120.0,,,,1.785927,0.01219512,0.5417616,7.5,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.62,,,59.0,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-03-15,,,,170.0,,,,0.1009437,0.00304878,0.1015803,12.8,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.38,,,108.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-04-04,,,,180.0,,,,0.2018874,0.00304878,0.10835232,9.1,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.48,,,82.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-05-03,,,,140.0,,,,0.1863576,0.00609756,0.09480828,6.8,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.34,,,64.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-06-07,,,,170.0,,,,0.0232947,0.03658536,0.11738168,10.6,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,1.0,,,125.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-07-05,,,,140.0,,,,0.0698841,0.00304878,0.0112867,5.4,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.14,,,60.0,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-08-03,,,,150.0,,,,0.0310596,0.00304878,0.0112867,7.3,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.12,,,87.0,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-09-05,,,,170.0,,,,0.0232947,0.00609756,0.01354404,10.7,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.19,,,117.0,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,218
NLD00239,2018-10-01,,,,150.0,,,,0.077649,0.00304878,0.0225734,8.1,,,,,,WATERDELEN SCHERMERBOEZEM ZUID,52.5485,4.9757,Europe,,,,,,0.15,,,77.0,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,218
