Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX05604,2017-06-27,,0.0633,0.01,8.0,3.0,0.0005,0.005,0.5,66900.0,10.0,110.0,0.5,0.15744,0.021,0.06186,0.001,7.8,106.2,0.005,53520.0,31.1,30.0,2.43524,2.5181,0.5,2.2778,0.0654,0.59,0.0254,10.5,3.7,8.1,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,25.37967,-108.66451
MEX05604,2017-08-07,,0.0822,0.01,13.0,3.0,0.0005,0.005,0.5,67400.0,10.0,331.0,0.5,0.071009,0.021,0.061113,0.001,7.7,107.5,0.005,53920.0,31.1,33.0,1.577818,1.659931,0.5,1.506809,0.1014,0.59,0.007,25.5,8.5,8.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,25.37967,-108.66451
MEX05604,2018-02-08,,0.0513,0.01,5.0,3.0,0.000948,0.005,4.873,55300.0,10.0,20.0,0.5,0.05101,0.021,0.044565,0.001,8.6,97.5,0.005,44240.0,21.6,26.0,0.99744,1.063005,4.873,0.94643,0.0478,1.1,0.0459,28.0,4.9,8.1,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,25.37967,-108.66451
MEX05604,2018-03-22,,0.1007,0.01,15.0,3.0,0.0016336,0.005,5.118,51900.0,10.0,10.0,0.5,0.02,0.021,0.05879,0.001,,,0.005,41520.0,24.3,24.0,2.10424,2.18403,5.646,2.08424,0.0533,0.68,0.042,15.0,4.3,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,25.37967,-108.66451
MEX05604,2018-05-02,,0.0771,0.01,8.0,3.0,0.0008184,0.005,3.615,55700.0,10.0,10.0,0.5,0.02,0.021,0.02,0.0023,7.8,98.9,0.005,44560.0,27.8,29.0,1.12911,1.17011,3.862,1.10911,0.0609,0.57,0.0609,29.0,3.8,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,25.37967,-108.66451
MEX05604,2018-11-08,,0.1048,0.01,15.0,3.0,0.005688,0.005,4.07,50400.0,10.0,1539.0,0.5,0.056236,0.021,0.035471,0.001,5.7,70.6,0.005,40320.0,26.7,30.0,2.165386,2.221857,4.989,2.10915,0.1276,0.58,0.1276,36.5,7.0,8.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,25.37967,-108.66451
MEX05604,2021-09-29,,,0.01,,3.0,0.018792,,6.667,58300.0,10.0,,0.5,0.173967,0.021,0.02,0.001,2.0,113.2,0.005,46640.0,32.0,31.0,2.078177,2.119177,7.39,1.90421,0.1484,0.39,0.0291,33.32,3.1,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 1,25.37967,-108.66451
MEX05605,2015-04-28,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,58600.0,1.0,1.0,0.543,0.025717,0.021,0.021512,0.001,7.44,91.2,0.005,46800.0,25.8,28.0,1.277241,1.319753,0.5,1.251524,0.088347,1.5,0.0219,19.0,6.0,8.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2015-06-17,,0.03,0.01,8.0,3.0,0.0005,0.005,0.5,66600.0,1.0,10.0,0.5,0.053689,0.021,0.046669,0.001,7.56,98.6,0.005,52160.0,31.1,32.0,1.272746,1.340415,0.5,1.219057,0.093043,1.2,0.022043,39.5,2.8,8.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2015-07-27,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,67500.0,1.0,161.0,0.5,0.054261,0.021,0.038006,0.001,7.53,102.7,0.005,54480.0,29.8,36.0,1.916376,1.975382,0.5,1.862115,0.115209,1.2,0.011046,15.63,3.7,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2015-09-20,,0.03,0.01,13.0,3.0,0.0005,0.005,0.5,49690.0,85.0,86.0,0.5,0.044501,0.021,0.02,0.001,6.08,98.4,0.005,39760.0,30.0,30.0,1.8828,1.9238,0.5,1.838299,0.0872,1.9,0.019411,10.0,2.5,8.1,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2016-03-17,,0.03,0.01,5.0,3.0,0.0058412,,0.5,54500.0,1.0,1.0,0.5,0.12232,0.021,0.040566,,9.2,102.3,0.005,44080.0,23.5,30.0,1.691948,1.753514,0.5,1.569628,0.026702,2.9,0.013988,37.0,2.8,9.5,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2016-05-15,,0.03485,0.01,10.0,3.0,0.0053024,0.005,0.5,62200.0,1.0,1.0,0.5,0.047703,0.021,0.041404,0.001,8.3,114.2,0.005,50080.0,29.0,31.0,2.186087,2.248491,0.5,2.138384,0.05282,1.9,0.022433,23.5,3.8,9.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2016-06-30,,0.03,0.01,5.0,3.0,0.0005,0.005,1.184,64500.0,1.0,1.0,0.5,0.04403,0.021,0.02,0.001,6.9,92.8,0.005,51600.0,31.5,32.0,1.88548,1.92648,7.499,1.84145,0.045979,1.8,0.016887,20.0,2.8,8.6,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2016-08-16,,0.03,0.01,5.0,3.0,0.0005,0.005,0.5,69000.0,1.0,1.0,0.5,0.094591,0.021,0.02,0.001,6.9,97.8,0.005,55200.0,32.5,34.0,1.37488,1.41588,0.5,1.280289,0.051994,0.9,0.020888,18.5,5.9,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2017-03-06,,0.03,0.01,15.0,3.0,0.0005,0.005,0.5,54000.0,1.0,1.0,0.5,0.03117,0.021,0.02,0.001,9.2,107.4,0.005,43520.0,22.3,32.0,2.15905,2.20005,0.5,2.12788,0.0456,1.44,0.0213,22.5,14.0,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2017-05-03,,0.0489,0.01,15.0,3.0,0.0012778,0.005,0.5,58600.0,52.0,1.0,0.5,0.04584,0.021,0.02822,0.001,6.8,84.5,0.005,46960.0,26.6,28.0,2.17228,2.2215,0.5,2.12644,0.07,1.45,0.0147,24.5,3.6,8.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2017-06-27,,0.0399,0.01,5.0,3.0,0.0005,0.005,0.5,62900.0,1.0,20.0,0.5,0.14211,0.021,0.02503,0.001,6.8,100.7,0.005,50640.0,30.7,31.0,1.90782,1.95385,0.5,1.76571,0.0517,1.36,0.0249,13.5,2.5,8.0,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2017-08-07,,0.0305,0.01,5.0,3.0,0.0005,0.005,0.5,67200.0,10.0,10.0,0.5,0.102105,0.021,0.096302,0.001,7.3,98.3,0.005,53680.0,32.5,35.0,1.260255,1.377557,0.5,1.15815,0.0501,1.2,0.0098,10.0,2.7,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2018-02-08,,0.03,0.01,5.0,3.0,0.0065712,0.005,3.76,56700.0,10.0,10.0,0.5,0.055123,0.021,0.045302,0.001,8.6,94.0,0.005,45360.0,21.2,26.0,1.002463,1.068765,3.971,0.94734,0.0413,1.62,0.0182,10.0,3.6,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2018-03-22,,0.0649,0.01,5.0,3.0,0.0005,0.005,4.846,64800.0,10.0,10.0,1.31,0.02,0.021,0.098934,0.001,13.2,150.0,0.005,51840.0,20.6,25.0,1.45135,1.571284,5.076,1.43135,0.0422,1.86,0.0309,21.0,2.5,8.6,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2018-05-10,,0.0481,0.01,5.0,3.0,0.0008832,0.005,2.315,55400.0,10.0,10.0,0.5,0.02,0.021,0.056471,0.001,8.3,104.9,0.005,43680.0,27.0,30.0,1.04472,1.122191,2.675,1.02472,0.0661,1.22,0.0172,38.0,2.5,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05605,2018-11-08,,0.03,0.01,5.0,3.0,0.0005,0.005,2.144,62700.0,10.0,10.0,0.5,0.03727,0.021,0.02,0.001,7.5,94.2,0.005,50000.0,26.4,30.0,1.33739,1.37839,2.616,1.30012,0.0707,1.98,0.0707,20.0,2.5,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 2,25.4458,-108.80312
MEX05606,2015-04-28,,0.044,0.01,5.0,3.0,0.090468,0.005,0.5,76100.0,20.0,52.0,12.425,0.076142,0.021,0.07427,0.001,10.41,139.7,0.005,60880.0,32.4,29.0,1.648013,1.743283,0.5,1.571871,0.157338,0.7,0.0242,78.0,25.0,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2015-06-17,,0.052,0.01,5.0,3.0,0.0005,0.005,0.5,71600.0,1.0,1.0,0.5,0.029301,0.021,0.020893,0.001,7.3,101.1,0.005,57280.0,32.2,35.0,1.408289,1.450182,0.5,1.378988,0.098654,0.4,0.021216,30.5,8.4,7.9,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2015-07-27,,0.041,0.01,25.0,3.0,0.0081592,0.005,0.5,76700.0,1.0,187.0,0.5,0.115333,0.021,0.02,0.001,10.78,149.3,0.005,61360.0,32.4,36.0,1.589793,1.630793,0.5,1.47446,0.153751,0.5,0.011248,22.0,11.0,8.8,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2015-09-20,,0.03,0.01,30.0,3.0,0.0005,0.005,0.5,49180.0,10.0,3873.0,0.5,0.040058,0.021,0.02,0.001,5.95,91.8,0.005,39344.0,28.0,29.0,2.5609,2.6019,0.5,2.520842,0.1276,0.5,0.029009,46.0,7.0,8.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2016-03-17,,0.03132,0.01,5.0,3.0,0.000948,0.0205,0.5,69600.0,1.0,20.0,0.5,0.110291,0.021,0.02,0.0091,11.7,149.8,0.005,55680.0,29.0,30.0,2.168313,2.209313,0.5,2.058022,0.079424,0.5,0.019596,162.5,23.0,9.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2016-05-15,,0.04305,0.01,8.0,3.0,,0.005,0.5,75100.0,1.0,110.0,0.5,0.125407,0.021,0.039777,0.001,,,0.005,60080.0,30.8,31.0,2.503768,2.564545,0.5,2.378361,0.062958,0.5,0.025697,22.5,3.7,9.2,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2016-06-30,,0.07158,0.01,13.0,3.0,0.0005,0.0105,0.5,71300.0,1.0,108.0,0.5,0.227819,0.021,0.02,0.001,9.7,134.8,0.005,57040.0,32.5,33.0,2.885607,2.926607,0.5,2.657788,0.154276,0.3,0.01335,162.67,39.0,8.6,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2016-08-16,,0.0661,0.01,8.0,3.0,0.0005,0.005,0.5,74400.0,1.0,20.0,0.5,0.264861,0.021,0.02,0.001,9.6,135.9,0.005,59520.0,33.5,35.0,2.029345,2.070345,0.5,1.764484,0.105462,0.4,0.015028,140.8,21.0,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2017-03-06,,0.0424,0.01,15.0,3.0,0.0005,0.005,0.5,68600.0,1.0,422.0,0.5,0.11257,0.021,0.02,0.001,,,0.005,54880.0,28.8,31.0,2.47497,2.51597,0.5,2.3624,0.0954,0.5,0.0239,65.0,2.5,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2017-05-03,,0.0678,0.0103,25.0,3.0,0.0013927,0.005,0.5,68100.0,1.0,1.0,0.5,0.11941,0.021,0.03273,0.001,12.2,150.0,0.005,54480.0,30.1,30.0,2.12136,2.17509,0.5,2.00195,0.0877,0.6,0.0203,81.7647,17.0,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2017-06-27,,0.0814,0.01,5.0,3.0,0.0005,0.005,0.5,69600.0,1.0,20.0,0.5,0.19388,0.021,0.11152,0.001,8.6,117.9,0.005,55680.0,31.7,32.0,2.3577,2.49022,0.5,2.16382,0.0392,0.6,0.0219,44.5,5.5,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2017-08-07,,0.0496,0.01,8.0,3.0,0.0005,0.005,0.5,73100.0,10.0,5794.0,0.5,0.078463,0.021,0.039138,0.001,7.8,107.9,0.005,58480.0,32.4,34.0,1.626001,1.686139,0.5,1.547538,0.0614,0.98,0.0218,12.5,5.0,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2018-02-08,,0.0433,0.01,5.0,3.0,0.0005,0.005,5.155,50000.0,10.0,480.0,0.5,0.065262,0.021,0.02395,0.001,,,0.005,40000.0,21.1,26.0,0.893632,0.938582,5.272,0.82837,0.0477,0.7,0.0206,10.0,4.0,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2018-03-22,,0.0699,0.01,5.0,3.0,0.0005,0.005,3.026,56700.0,10.0,86.0,0.5,0.032009,0.021,0.142936,0.001,,,0.005,45360.0,24.5,25.0,1.448649,1.612585,3.383,1.41664,0.0258,0.8,0.0319,27.5,4.7,8.3,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2018-05-10,,0.0499,0.01,5.0,3.0,0.0005,0.005,2.952,67300.0,10.0,10.0,0.5,0.020784,0.021,0.02,0.001,7.9,107.4,0.005,53840.0,31.4,32.0,1.118364,1.159364,3.153,1.09758,0.1154,0.21,0.007,162.5,36.0,8.4,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05606,2018-11-08,,0.0461,0.01,10.0,3.0,0.0005,0.005,2.678,62200.0,10.0,10.0,0.5,0.026862,0.021,0.02609,0.001,8.1,98.4,0.005,49760.0,25.5,28.0,27.046302,27.093392,3.173,27.01944,,0.68,0.0947,21.0,2.5,8.6,SISTEMA LAGUNAR SAN IGNACIO-NAVACHISTE-MACAPULE 4,25.56324,-108.8618
MEX05607,2015-04-09,,0.057,0.01,8.0,3.0,0.038868,0.005,0.5,50000.0,173.0,317.0,0.5,0.101487,0.026716,0.0327,0.001,14.09,150.0,0.005,40000.0,25.2,30.0,1.984722,2.044138,0.5,1.883235,0.125081,0.2,0.0442,52.35,13.0,8.4,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2015-05-21,,0.067,0.01,5.0,3.0,0.119792,0.005,0.5,55300.0,1.0,41.0,0.5,0.069022,0.021,0.032379,0.001,11.1,139.8,0.005,44240.0,27.1,31.0,1.532913,1.586292,0.5,1.463891,0.178631,0.5,0.088897,19.6,8.0,8.2,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2015-07-16,,0.083,0.01,15.0,3.0,0.0005,0.005,0.5,64700.0,10.0,10.0,0.5,0.108054,0.021,0.02,0.001,7.07,97.9,0.005,51760.0,32.4,33.0,2.348134,2.389134,0.5,2.24008,0.234979,1.2,0.096,21.5,7.1,8.5,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2015-09-18,,0.08117,0.01,25.0,3.0,0.0005,0.005,0.5,35460.0,10.0,77010.0,0.5,0.045071,0.021,0.02,0.001,4.71,71.9,0.005,28368.0,32.0,34.0,2.8691,2.9101,0.5,2.824029,0.272,0.8,0.117916,,,8.2,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2016-03-21,,0.07641,0.0157,8.0,3.0,0.0005,0.005,0.5,43400.0,1.0,241.0,0.5,0.101759,0.021,0.02,0.001,9.7,136.1,0.005,34720.0,25.7,30.0,2.184945,2.225945,0.5,2.083186,0.059345,0.5,,27.5,7.0,9.0,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2016-05-10,,0.05343,0.01,13.0,3.0,0.0633908,0.005,0.5,55000.0,1.0,10.0,0.5,0.038549,0.021,0.022178,0.001,10.8,142.6,0.005,44000.0,29.4,31.0,2.113151,2.156329,0.5,2.074602,0.127092,0.5,0.086247,34.0,8.5,8.3,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2016-06-27,,0.08961,0.01,13.0,3.0,0.0005,0.0068,0.5,57700.0,1.0,41.0,0.5,0.198583,0.021,0.02,0.001,8.7,122.2,0.005,46160.0,33.5,34.0,2.484672,2.525672,0.5,2.286089,0.196681,0.6,0.025959,124.44,7.2,8.8,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2016-08-19,,0.10437,0.01,30.0,3.0,0.0005,0.005,0.5,55900.0,10.0,723.0,0.5,0.18495,0.021,0.02,0.001,10.8,143.7,0.005,44720.0,30.9,34.0,5.167669,5.208669,0.5,4.982719,0.237563,0.4,0.01468,56.0,14.0,9.0,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2017-03-09,,0.0692,0.01,13.0,3.0,0.0005,0.005,0.5,50300.0,1.0,203.0,0.5,0.23715,0.02421,0.06237,0.001,12.6,146.8,0.005,40240.0,24.5,28.0,2.09642,2.183,0.5,1.85927,0.0832,0.4,0.0237,29.0,9.1,8.6,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2017-05-04,,0.1041,0.01,15.0,3.0,0.0005,0.005,0.5,56500.0,1.0,218.0,0.5,0.28785,0.021,0.02149,0.001,12.2,150.0,0.005,45200.0,31.2,31.0,2.49552,2.53801,0.5,2.20767,0.2275,0.34,0.0887,71.25,20.0,8.3,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2017-06-28,,0.088,0.01,15.0,3.0,0.0005,0.005,0.5,57500.0,1.0,473.0,0.5,0.22383,0.021,0.02,0.001,,,0.005,46000.0,32.6,31.0,2.7689,2.8099,0.5,2.54507,0.561,0.4,0.0455,56.0,7.7,8.9,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2017-08-09,,0.0876,0.01,13.0,3.0,0.0129544,0.005,0.5,62800.0,10.0,231.0,0.5,0.09369,0.021,0.043637,0.001,8.7,120.5,0.005,50240.0,32.7,34.0,1.679331,1.743968,0.5,1.585641,0.1618,0.9,0.0082,59.0,8.1,8.6,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2018-02-15,,0.076,0.01,5.0,3.0,0.001896,0.005,3.883,47300.0,10.0,488.0,0.5,0.02,0.021,0.030159,0.001,9.8,115.5,0.005,37840.0,23.8,27.0,1.18612,1.237279,3.883,1.16612,0.0732,0.7,0.0115,14.5,4.3,8.6,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2018-04-04,,0.1182,0.01,10.0,3.0,0.0005,0.005,4.606,48400.0,10.0,2755.0,0.5,0.020171,0.021,0.03356,0.001,9.0,111.1,0.005,38720.0,25.9,29.0,1.323541,1.378101,4.639,1.30337,0.1184,0.7,0.0545,23.0,3.1,8.4,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2018-05-04,,0.0933,0.01,10.0,3.0,0.0005,0.005,4.804,48000.0,10.0,345.0,0.5,0.045359,0.021,0.038691,0.001,11.5,143.3,0.005,38400.0,26.6,30.0,1.691619,1.75131,5.399,1.64626,0.112,0.44,0.1002,41.0,6.3,8.7,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05607,2018-11-13,,0.0716,0.01,30.0,3.0,0.0005,0.005,5.569,49900.0,10.0,10.0,0.5,0.066146,0.021,0.05531,0.001,10.9,130.7,0.005,39920.0,24.4,27.0,2.091466,2.167776,6.078,2.02532,0.1579,0.38,0.0156,27.5,3.7,8.8,LAGUNAS DE SANTA MARIA TOPOLOBAMPO-OHUIRA 2,25.65584,-108.99736
MEX05608,2015-04-09,,0.03,0.01,5.0,3.0,0.08358,0.005,0.5,52800.0,63.0,504.0,0.5,0.077018,0.021,0.032323,0.001,9.69,119.6,0.005,42240.0,26.3,30.0,1.601579,1.654902,0.5,1.524561,0.115179,0.3,0.049805,18.0,7.0,8.2,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2015-05-21,,0.034,0.01,5.0,3.0,0.122352,0.005,0.5,57400.0,20.0,173.0,0.5,0.100253,0.021,0.038567,0.001,7.58,96.2,0.005,45920.0,27.6,29.0,0.869566,0.929133,0.5,0.769313,0.111794,0.5,0.033573,14.0,7.2,7.9,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2015-07-16,,0.041,0.01,8.0,3.0,0.0005,0.005,0.5,66800.0,1.0,31.0,0.5,0.099025,0.021,0.02,0.001,7.74,108.3,0.005,53440.0,32.8,32.0,1.456357,1.497357,0.5,1.357332,0.125519,1.3,0.0364,24.5,4.8,8.6,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2015-09-18,,0.04761,0.01,10.0,3.0,0.0278856,0.005,0.5,48380.0,1.0,1291.0,0.5,0.049061,0.021,0.02,0.001,7.4,120.3,0.005,38704.0,33.0,33.0,2.5127,2.5537,0.5,2.463639,0.19763,0.8,0.081004,30.0,8.5,8.2,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2016-03-21,,0.04007,0.01,8.0,3.0,0.0032564,0.005,0.5,48660.0,1.0,85.0,0.5,0.129862,0.021,0.02,0.001,7.1,106.5,0.005,38928.0,26.8,31.0,2.05864,2.09964,0.5,1.928778,0.072051,0.4,,36.5,7.7,7.9,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2016-05-10,,0.03631,0.01,8.0,3.0,0.0064004,0.0836,0.5,58200.0,1.0,233.0,0.5,0.050713,0.021,0.02,0.0507,10.4,137.1,0.005,46560.0,29.5,31.0,1.877758,1.918758,0.5,1.827045,0.078754,0.9,0.039554,41.5,8.8,8.8,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2016-06-27,,0.03914,0.01,8.0,3.0,0.0005,0.005,0.5,64600.0,1.0,52.0,0.5,0.04649,0.021,0.02,0.001,9.1,126.7,0.005,51680.0,32.8,33.0,1.999659,2.040659,0.5,1.953169,0.081555,1.2,0.007,86.0,4.8,8.8,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2016-08-19,,0.05843,0.01,13.0,3.0,0.001896,0.0134,0.5,64400.0,1.0,3654.0,0.5,0.03794,0.021,0.02,0.0058,12.0,150.0,0.005,51520.0,32.7,34.0,3.730551,3.771551,0.5,3.692611,0.182724,0.5,0.020368,98.13,18.0,8.7,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2017-03-09,,0.0421,0.01,5.0,3.0,0.0005,0.005,0.5,53400.0,20.0,86.0,0.5,0.09407,0.021,0.02,0.001,9.8,118.5,0.005,42720.0,25.3,28.0,2.13692,2.17792,0.5,2.04285,0.0862,0.39,0.0212,31.5,12.0,8.2,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2017-05-04,,0.0571,0.01,15.0,3.0,0.0005,0.0938,0.5,55100.0,1.0,63.0,0.5,0.03771,0.021,0.03146,0.0529,9.9,125.9,0.005,44080.0,27.9,29.0,1.97977,2.03223,0.5,1.94206,0.0788,0.94,0.0362,10.0,4.0,8.2,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2017-06-28,,0.0312,0.01,8.0,3.0,0.0005,0.005,0.5,63800.0,1.0,31.0,0.5,0.06798,0.021,0.02,0.001,11.9,150.0,0.005,51040.0,32.2,32.0,1.5466,1.5876,0.5,1.47862,0.1622,0.85,0.0218,21.0,4.9,8.5,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2017-08-09,,0.0473,0.01,10.0,3.0,0.0005,0.005,0.5,66500.0,10.0,86.0,0.5,0.093726,0.021,0.114625,0.001,8.9,125.7,0.005,53200.0,34.1,35.0,0.919717,1.055342,0.5,0.825991,0.0817,0.98,0.0144,34.5,6.6,8.5,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2018-02-15,,0.0523,0.01,5.0,3.0,0.0005,0.005,1.808,52500.0,10.0,521.0,0.5,0.083683,0.021,0.058744,0.001,9.1,108.6,0.005,42000.0,24.4,30.0,1.082093,1.161837,1.808,0.99841,0.0952,0.72,0.0433,13.5,3.4,8.3,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2018-04-04,,0.081,0.01,10.0,3.0,0.0005,0.005,2.955,53200.0,10.0,1086.0,0.5,0.063152,0.021,0.02538,0.001,10.8,128.7,0.005,42560.0,26.9,29.0,1.589862,1.636242,3.15,1.52671,0.0897,0.9,0.0536,24.5,4.4,8.4,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
MEX05608,2018-05-04,,0.0677,0.01,8.0,3.0,0.0059092,0.005,3.142,52600.0,10.0,10.0,0.5,0.050775,0.021,0.034099,0.0024,8.0,101.2,0.005,42080.0,27.2,32.0,1.227655,1.282754,3.154,1.17688,0.0912,1.0,0.0912,29.0,2.5,8.3,"FRENTE A PEMEX TOPOLOBAMPO SEG36, 1",25.61304,-109.03641
