Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX05692,2018-04-17,,,0.0005,,,59417.0,,,0.021,0.04,5.5,,47533.6,29.3,8.5,8.2,LAGUNA CHACAHUA CENTRO,15.98009,-97.6946,Mexico,,0.091,,,0.197,0.144,0.49,23.0,54.3,,,,0.03,0.01,5.0,3.0,0.00915,1.429,10.0,30.0,0.5,0.00208,0.005,32.8,0.136,1.617,0.045,0.074,,,,,,,,616
MEX05692,2018-11-12,,,0.002531,,,54761.0,,,0.021,0.02,4.6,,43780.0,31.1,5.76,8.4,LAGUNA CHACAHUA CENTRO,15.98009,-97.6946,Mexico,,0.192,,,0.41,0.116,0.65,24.0,49.3,,,,0.041,0.01,10.0,3.0,0.01932,2.703,368.0,30.0,0.5,0.001,0.005,34.4,0.369,2.934,0.177,0.053,,,,,,,,616
MEX05692,2021-09-27,,,0.011669,,,35100.0,,,0.021,0.02,4.85,,28080.0,31.0,4.0,7.9,LAGUNA CHACAHUA CENTRO,15.98009,-97.6946,Mexico,,0.111,,,1.957,0.088,0.56,10.0,58.5,,,,,0.01,,3.0,,8.777,52.0,,0.5,0.02097,0.005,33.0,1.916,10.094,1.805,0.084,,,,,,,,616
MEX05693,2018-01-08,,,0.0005,,,58513.0,,,0.021,0.401,3.5,,46810.4,28.5,4.6,8.5,LAGUNA DE CHACAHUA  3,15.97697,-97.70243,Mexico,,0.071,,,0.543,0.077,0.58,26.0,46.4,,,,0.03,0.01,5.0,3.0,0.02205,5.629,10.0,30.0,0.5,0.00917,0.005,32.7,0.121,21.326,0.05,0.04,,,,,,,,616
MEX05694,2018-02-28,,,0.0005,,,57524.0,,,0.021,0.056,5.3,,45892.0,27.7,2.62,8.5,LAGUNA DE CHACAHUA  3,15.970513,-97.684313,Mexico,,0.151,,,0.274,0.205,2.43,35.0,54.2,,,,0.049,0.01,5.0,3.0,0.02286,1.187,10.0,30.0,0.5,0.00389,0.005,35.2,0.197,1.35,0.046,0.088,,,,,,,,616
MEX05694,2018-04-17,,,0.0005,,,57673.0,,,0.021,0.111,5.1,,46094.4,28.3,5.44,8.4,LAGUNA DE CHACAHUA  3,15.970513,-97.684313,Mexico,,0.154,,,0.359,0.185,0.98,25.0,51.6,,,,0.03,0.01,5.0,3.0,0.01224,1.498,10.0,30.0,0.5,0.00232,0.005,32.1,0.227,1.8,0.073,0.056,,,,,,,,616
MEX05694,2018-11-12,,,0.004134,,,55734.0,,,0.021,0.02,6.0,,44574.4,30.0,3.48,8.6,LAGUNA DE CHACAHUA  3,15.970513,-97.684313,Mexico,,0.148,,,0.194,0.095,0.95,18.0,62.5,,,,0.036,0.01,5.0,3.0,0.0127,2.344,9804.0,30.0,0.5,0.00197,0.005,34.6,0.153,4.436,0.005,0.037,,,,,,,,616
MEX05694,2021-09-27,,,0.001404,,,53800.0,,,0.021,0.02,4.76,,43040.0,30.0,3.2,8.2,LAGUNA DE CHACAHUA  3,15.970513,-97.684313,Mexico,,0.03,,,0.705,0.043,1.98,10.0,59.3,,,,,0.01,,3.0,,1.585,406.0,,0.5,0.02054,0.005,33.0,0.664,1.831,0.634,0.039,,,,,,,,616
MEX05696,2018-01-08,,,0.004681,,,59416.0,,,0.021,0.313,3.9,,47532.8,28.4,26.4,8.4,LAGUNA DE CHACAHUA  4,15.98366,-97.73183,Mexico,,0.066,,,0.41,0.093,0.28,73.0,49.4,,,,0.056,0.01,20.0,3.0,0.01731,7.95,10.0,30.0,0.5,0.04002,0.005,32.4,0.076,24.558,0.01,0.052,,,,,,,,616
MEX05696,2018-02-28,,,0.0005,,,59396.0,,,0.021,0.092,5.7,,47516.8,28.5,29.6,8.5,LAGUNA DE CHACAHUA  4,15.98366,-97.73183,Mexico,,0.12,,,0.253,0.188,0.23,76.0,57.3,,,,0.047,0.01,5.0,3.0,0.02649,1.983,84.0,30.0,0.5,0.00634,0.005,35.4,0.14,2.037,0.02,0.096,,,,,,,,616
MEX05696,2018-04-17,,,0.0005,,,58201.0,,,0.021,0.083,5.1,,46560.8,29.2,36.7,8.4,LAGUNA DE CHACAHUA  4,15.98366,-97.73183,Mexico,,0.139,,,0.274,0.174,0.24,107.0,51.4,,,,0.093,0.01,20.0,3.0,0.0436,3.674,10.0,30.0,0.5,0.0043,0.005,32.6,0.17,3.749,0.031,0.067,,,,,,,,616
MEX05696,2018-11-12,,,0.003692,,,52311.0,,,0.021,0.02,4.6,,41848.8,31.1,21.3,8.3,LAGUNA DE CHACAHUA  4,15.98366,-97.73183,Mexico,,0.177,,,0.289,0.098,0.24,52.0,48.7,,,,0.091,0.01,20.0,3.0,0.01765,3.694,41.0,30.0,0.5,0.00278,0.005,34.8,0.248,4.578,0.071,0.048,,,,,,,,616
MEX05700,2018-01-09,,,0.004832,,,14710.0,,,0.021,0.045,5.0,,11768.0,28.8,35.9,8.3,LAGUNA PASTORIA 1,16.009801,-97.601275,Mexico,,0.02,,,0.17,0.368,0.19,136.842,62.3,,,,0.246,0.01,120.0,3.0,0.02152,24.566,10.0,30.0,0.5,0.03863,0.005,32.8,0.104,37.17,0.084,0.207,,,,,,,,616
MEX05700,2018-03-01,,,0.003904,,,15217.0,,,0.021,0.211,5.1,,12173.6,31.6,19.1,8.3,LAGUNA PASTORIA 1,16.009801,-97.601275,Mexico,,1.53,,,3.282,0.345,0.16,101.923,52.6,,,,0.302,0.01,60.0,3.0,0.01465,14.644,10.0,30.0,0.5,0.01125,0.005,33.4,3.05,20.112,1.52,0.03,,,,,,,,616
MEX05700,2018-04-18,,,0.001284,,,36520.0,,,0.021,0.112,4.7,,29216.0,30.2,18.1,8.9,LAGUNA PASTORIA 1,16.009801,-97.601275,Mexico,,0.02,,,0.467,0.188,0.17,193.023,47.2,,,,0.265,0.01,40.0,3.0,0.03415,32.044,10.0,30.0,0.5,0.01082,0.005,33.3,0.334,44.144,0.314,0.057,,,,,,,,616
MEX05700,2018-11-13,,,0.002229,,,14892.0,,,0.021,0.02,5.0,,11913.6,31.2,3.32,8.4,LAGUNA PASTORIA 1,16.009801,-97.601275,Mexico,,0.368,,,0.628,0.226,0.67,10.0,53.8,,,,0.03,0.01,40.0,3.0,0.01053,10.23,10.0,40.0,0.5,0.00414,0.005,33.8,0.587,11.523,0.219,0.102,,,,,,,,616
MEX05700,2021-09-28,,,0.034299,,,6451.0,,,0.021,0.046,4.97,,5160.8,29.0,8.3,7.2,LAGUNA PASTORIA 1,16.009801,-97.601275,Mexico,,0.062,,,2.064,0.117,0.35,12.0,59.7,,,,,0.01,,3.0,,8.816,414.0,,0.5,0.01668,0.005,31.0,1.997,9.951,1.935,0.111,,,,,,,,616
