Station,Date,Time,Alk-Tot,Chl-a,Cl-Tot,DRP,EC,H-T,NH4N,NO2N,NO3N,O2-Dis,SiO2-Dis,TDS,TEMP,TURB,pH,Station Identifier,Latitude,Longitude,Region,Cl-Dis,NH3N,SiO2-Rea,TDP,TN,TP,TRANS,TSS,O2-Dis-Sat,TIP,BOD,TOTCOLI,A340,As-Tot,COL-True,Cd-Tot,Cr-Tot,DOC,ENTCOCC,FECALCOLI,Hg-Tot,Ni-Tot,Pb-Tot,TEMP-Air,TKN,TOC,TON,TRP,Ca-Dis,Fe-Dis,Mg-Dis,Na-Dis,Pb-Dis,SO4-Dis,Zn-Dis,Cluster
MEX01359,2020-09-29,,,0.00613,,,1046.0,,,0.179,0.167,2.8,,669.44,21.4,113.1,8.9,LAKE OF PATZCUARO 6,19.6512,-101.55167,Mexico,,0.02,,,3.753,0.895,0.18,48.0,40.4,,,,,0.01,30.0,3.0,0.0058,14.134,,1100.0,0.5,0.0028,0.005,22.1,3.407,14.854,3.387,0.876,,,,,,,,393
MEX01360,2018-04-17,,,0.0601,,,1090.0,,,0.005,0.081,7.9,,697.6,19.4,177.5,9.5,LAKE OF PATZCUARO 8,19.66582,-101.58576,Mexico,,1.946,,,13.087,1.201,0.18,74.0,120.2,,,,0.276,0.0031,30.0,0.58,0.0083,13.27,,30.0,0.7,0.0077,0.0031,23.1,13.001,13.97,11.055,0.781,,,,,,,,393
MEX01360,2018-06-19,,,0.0467,,,1145.0,,,0.025,0.051,5.4,,732.8,21.2,87.4,9.0,LAKE OF PATZCUARO 8,19.66582,-101.58576,Mexico,,1.918,,,7.13,0.957,0.23,34.0,80.6,,,,0.267,0.0031,15.0,0.04,0.0047,14.54,,30.0,1.0,0.0014,0.0005,19.8,7.054,15.55,5.136,0.573,,,,,,,,393
MEX01360,2018-11-06,,,0.0024,,,983.0,,,0.019,0.059,5.3,,629.12,19.1,102.0,9.0,LAKE OF PATZCUARO 8,19.66582,-101.58576,Mexico,,3.987,,,7.845,0.885,0.21,50.0,78.2,,,,0.229,0.0046,30.0,0.2,0.0027,13.0,,40.0,0.8,0.0014,0.0049,24.8,7.767,14.847,3.78,0.7,,,,,,,,393
MEX01360,2019-03-05,,,0.0113,,,1046.0,,,0.068,0.136,9.5,,669.44,19.0,131.9,9.0,LAKE OF PATZCUARO 8,19.66582,-101.58576,Mexico,,1.149,,,2.279,0.927,0.18,36.0,134.2,,,,0.186,0.0026,20.0,0.23,0.011,14.378,,70.0,1.6,0.0034,0.001,21.8,2.075,14.422,0.926,0.333,,,,,,,,393
MEX01360,2020-09-29,,,0.00387,,,1051.0,,,0.021,0.022,2.8,,673.92,21.3,63.1,8.9,LAKE OF PATZCUARO 8,19.66582,-101.58576,Mexico,,0.029,,,7.291,0.769,0.23,24.0,64.7,,,,,0.01,20.0,3.0,0.005,13.949,,43.0,0.5,0.001,0.005,22.3,7.248,14.79,7.219,0.711,,,,,,,,393
MEX01361,2018-04-17,,,0.0086,,,1098.0,,,0.006,0.162,7.0,,702.72,19.3,79.2,9.4,LAKE OF PATZCUARO 7,19.64891,-101.63602,Mexico,,1.993,,,13.306,1.344,0.28,60.0,108.0,,,,0.239,0.0033,30.0,0.55,0.0057,13.43,,30.0,1.1,0.0054,0.0027,25.4,13.138,14.05,11.145,0.727,,,,,,,,393
MEX01361,2018-06-19,,,0.0781,,,1151.0,,,0.005,0.032,7.5,,736.64,21.9,111.8,9.0,LAKE OF PATZCUARO 7,19.64891,-101.63602,Mexico,,1.927,,,7.043,1.004,0.23,29.0,111.9,,,,0.285,0.0063,15.0,0.03,0.0072,14.42,,30.0,1.5,0.0009,0.0007,20.0,7.006,15.36,5.079,0.654,,,,,,,,393
MEX01361,2018-11-06,,,0.0027,,,975.0,,,0.021,0.042,4.5,,624.0,18.7,86.9,9.2,LAKE OF PATZCUARO 7,19.64891,-101.63602,Mexico,,4.005,,,8.497,1.205,0.2,50.0,63.1,,,,0.264,0.004,30.0,0.02,0.0038,13.541,,30.0,0.4,0.0015,0.0006,22.6,8.434,15.52,4.429,0.659,,,,,,,,393
MEX01361,2019-03-05,,,0.0135,,,1042.0,,,0.09,0.18,7.9,,666.88,18.8,88.5,8.9,LAKE OF PATZCUARO 7,19.64891,-101.63602,Mexico,,0.917,,,3.014,0.818,0.18,16.0,114.0,,,,0.214,0.0042,30.0,11.59,0.0056,9.875,,30.0,1.3,0.0026,0.0015,25.1,2.744,11.128,1.827,0.364,,,,,,,,393
MEX01361,2020-09-29,,,0.00207,,,1050.0,,,0.021,0.02,7.0,,672.0,22.7,84.8,8.9,LAKE OF PATZCUARO 7,19.64891,-101.63602,Mexico,,2.039,,,5.085,0.539,0.23,22.0,101.3,,,,,0.01,15.0,3.0,0.005,14.399,,23.0,0.5,0.001,0.005,22.2,5.044,15.273,3.005,0.514,,,,,,,,393
MEX01362,2018-04-18,,,0.0061,,,1092.0,,,0.005,0.162,6.0,,698.88,18.9,79.8,9.3,LAKE OF PATZCUARO 4,19.63241,-101.6563,Mexico,,2.002,,,11.476,0.802,0.28,58.0,85.6,,,,0.308,0.0036,40.0,0.58,0.0205,13.75,,30.0,1.6,0.005,0.0028,22.4,11.309,14.87,9.307,0.589,,,,,,,,393
MEX01362,2018-06-20,,,0.0169,,,1150.0,,,0.005,0.057,6.9,,736.0,20.3,89.1,8.9,LAKE OF PATZCUARO 4,19.63241,-101.6563,Mexico,,1.911,,,9.666,0.917,0.28,26.0,99.0,,,,0.241,0.0077,20.0,0.03,0.0117,14.47,,30.0,1.0,0.0025,0.001,18.1,9.604,15.43,7.693,0.697,,,,,,,,393
MEX01362,2018-11-07,,,0.002,,,978.0,,,0.006,0.099,4.3,,625.92,18.7,82.7,9.3,LAKE OF PATZCUARO 4,19.63241,-101.6563,Mexico,,3.225,,,7.106,0.774,0.2,16.0,59.2,,,,0.252,0.004,40.0,0.1,0.006,10.864,,30.0,0.7,0.0011,0.0017,23.7,7.001,12.096,3.776,0.412,,,,,,,,393
MEX01362,2019-03-06,,,0.0035,,,1028.0,,,0.094,0.188,7.4,,657.92,18.6,93.5,8.0,LAKE OF PATZCUARO 4,19.63241,-101.6563,Mexico,,1.216,,,7.171,0.944,0.18,10.0,101.5,,,,0.192,0.0005,20.0,0.23,0.008,4.249,,90.0,1.7,0.0006,0.0025,19.0,6.889,6.233,5.673,0.303,,,,,,,,393
MEX01362,2020-09-30,,,0.00373,,,1050.0,,,0.021,0.02,4.3,,671.36,21.4,79.0,9.1,LAKE OF PATZCUARO 4,19.63241,-101.6563,Mexico,,2.203,,,3.84,0.583,0.23,26.0,73.1,,,,,0.01,15.0,3.0,0.0057,12.365,,75.0,0.5,0.001,0.005,19.3,3.799,13.931,1.596,0.506,,,,,,,,393
MEX01363,2018-04-18,,,0.0032,,,1090.0,,,0.006,0.168,5.6,,697.6,18.5,79.2,9.3,PATZCUARO AREA OF ISLANDS,19.60226,-101.64755,Mexico,,2.003,,,11.405,0.985,0.28,38.0,83.0,,,,0.392,0.0038,30.0,0.59,0.0138,13.91,,30.0,1.9,0.0056,0.0032,23.5,11.231,14.87,9.228,0.585,,,,,,,,393
