Station,Date,Time,BOD,EC,NH4N,O2-Dis,TOTCOLI,pH,Station Identifier,Latitude,Longitude
IND00124,2020-01-09,,0.2,283.0,,9.0,41.0,7.8,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-02-06,,0.2,190.0,,9.1,32.0,7.8,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-03-05,,0.1,356.0,,9.0,27.0,7.6,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-04-23,,0.1,238.0,,8.6,33.0,7.8,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-05-01,,0.2,169.0,,9.2,49.0,7.9,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-06-03,,0.3,214.0,0.0,8.9,58.0,7.8,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-07-02,,0.2,135.0,,9.0,27.0,8.0,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-08-05,,0.3,180.0,0.0,8.7,48.0,7.7,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00124,2020-09-01,,0.3,198.0,0.0,8.9,27.0,7.8,BEAS AT D/S DEHRAGOPIPUR,31.878094,76.203311
IND00262,2020-01-09,,1.4,269.0,0.01,7.6,31.0,7.6,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-02-11,,1.0,286.0,0.01,7.7,27.0,7.8,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-03-04,,0.3,318.0,0.11,7.8,41.0,7.8,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-04-16,,0.8,158.0,0.0,7.2,,8.0,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-05-06,,1.0,201.0,0.0,7.8,37.0,7.9,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-06-06,,0.9,218.0,0.0,7.9,33.0,7.8,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-07-04,,1.4,337.0,0.01,7.4,43.0,7.8,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-08-05,,1.6,387.0,0.01,7.1,37.0,7.48,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-09-07,,1.6,324.0,0.01,7.1,48.0,7.8,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-10-06,,1.6,341.0,,1.6,48.0,7.3,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-11-19,,1.4,236.0,,7.8,41.0,7.6,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00262,2020-12-05,,1.1,246.0,,7.6,31.0,7.6,SONE AT CHACHAI M.P.,23.169815,81.656141
IND00293,2020-01-06,,1.5,543.0,0.6,6.4,500.0,7.4,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-02-12,,1.3,640.0,,6.3,700.0,7.3,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-03-04,,1.2,551.0,,6.4,900.0,7.4,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-04-15,,1.0,694.0,0.7,4.9,400.0,6.9,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-05-09,,2.2,748.0,,5.6,700.0,6.6,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-06-08,,1.7,982.0,,5.9,500.0,7.5,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-07-09,,2.6,1243.0,0.2,5.2,500.0,7.8,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-08-10,,1.6,825.0,0.4,5.4,300.0,7.5,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-09-05,,1.0,394.0,1.7,6.5,300.0,7.3,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-10-03,,1.0,514.0,0.6,6.4,400.0,7.3,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-11-18,,1.5,660.0,0.8,6.1,280.0,7.8,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00293,2020-12-11,,1.5,643.0,1.1,6.0,430.0,8.1,KRISHNA A/C WITH TUNGABHADRA SANGAMESHWARAM KUNOOL,16.001874,78.364986
IND00370,2020-01-03,,0.6,254.0,0.84,7.7,3500.0,7.3,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-02-14,,1.2,224.0,0.56,8.4,3500.0,7.6,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-03-06,,0.7,218.0,0.56,8.9,4900.0,7.6,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-04-18,,0.2,258.0,,7.2,2400.0,7.6,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-05-18,,1.5,180.0,,6.6,3500.0,8.3,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-06-30,,1.8,145.0,0.56,5.4,5400.0,7.6,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-07-09,,1.1,171.0,,6.1,4600.0,8.0,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-08-24,,1.3,141.0,0.84,7.0,1300.0,7.4,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-09-24,,1.4,191.0,1.68,7.3,2200.0,7.7,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-10-21,,1.9,185.0,1.12,6.8,3500.0,8.1,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00370,2020-11-05,,1.6,195.0,1.68,8.1,2200.0,8.0,KUAKHAI AT BHUBANESWAR U/S,20.297906,85.88236500000001
IND00376,2020-02-12,,0.8,280.0,0.44,6.0,39.0,8.0,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE) RAJA,25.141518,75.794083
IND00376,2020-04-21,,1.5,280.0,0.36,6.3,28.0,8.2,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE) RAJA,25.141518,75.794083
IND00376,2020-06-18,,1.2,350.0,0.3,4.5,39.0,8.3,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE) RAJA,25.141518,75.794083
IND00376,2020-08-18,,1.1,280.0,0.28,5.6,20.0,8.2,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE) RAJA,25.141518,75.794083
IND00376,2020-10-09,,1.2,300.0,0.14,4.9,14.0,8.3,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE) RAJA,25.141518,75.794083
IND00376,2020-12-23,,0.6,310.0,0.16,6.9,39.0,8.0,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE) RAJA,25.141518,75.794083
IND00434,2020-09-08,,2.6,470.0,,7.4,620.0,7.2,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),29.387058,79.46162199999999
IND00436,2018-01-15,,3.7,690.0,,8.0,3300.0,7.5,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-02-05,,3.8,675.0,,8.9,3400.0,7.5,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-03-09,,4.0,462.0,,8.8,4300.0,7.5,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-04-24,,4.0,464.0,,8.8,6300.0,7.5,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-05-16,,4.2,466.0,,8.8,11000.0,7.75,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-06-23,,4.6,470.0,,8.8,14000.0,7.9,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-07-23,,4.4,448.0,,8.6,17000.0,7.8,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-08-23,,5.0,452.0,,8.2,9400.0,7.6,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-09-26,,4.8,448.0,,8.4,6300.0,7.5,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-10-23,,4.6,450.0,,8.8,4900.0,7.8,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-11-26,,4.6,448.0,,8.8,6300.0,7.8,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2018-12-24,,4.4,446.0,,9.0,7000.0,7.6,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-01-25,,4.4,446.0,,9.0,8400.0,7.8,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-02-21,,4.4,444.0,,9.2,9400.0,7.8,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-03-26,,4.4,444.0,,9.2,17000.0,7.6,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-04-26,,4.6,442.0,,9.0,11000.0,7.6,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-05-17,,4.4,446.0,,8.8,17000.0,7.5,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-06-22,,4.6,448.0,,8.8,21000.0,7.8,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-07-23,,4.6,446.0,,9.0,21000.0,7.6,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-08-05,,4.8,458.0,,9.0,23000.0,7.8,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-09-12,,4.9,478.0,,9.0,25000.0,7.9,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-10-09,,5.2,472.0,,8.8,28000.0,7.9,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-11-14,,5.2,468.0,,8.9,29000.0,8.0,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2019-12-06,,4.2,438.0,,9.6,28000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-01-13,,4.8,442.0,,9.2,30000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-02-15,,5.0,456.0,,9.1,32000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-03-06,,5.4,462.0,,6.2,48000.0,8.3,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-04-08,,5.2,458.0,,9.4,42000.0,8.3,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-05-26,,5.6,470.0,,8.8,44000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-06-10,,5.8,476.0,,8.4,48000.0,8.1,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-07-02,,5.4,426.0,,8.6,42000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-08-11,,5.6,468.0,,8.4,45000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-09-16,,5.8,492.0,,8.2,48000.0,8.1,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-10-06,,6.0,498.0,,8.0,50000.0,8.0,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-11-09,,5.8,492.0,,8.2,48000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2020-12-01,,6.2,498.0,,8.0,50000.0,8.0,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2021-01-06,,6.0,516.0,,8.4,55000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2021-02-05,,6.2,522.0,,8.2,58000.0,8.28,RAMGARH LAKE U.P.,26.749164,83.397261
IND00436,2021-03-16,,6.6,534.0,,8.0,60000.0,8.2,RAMGARH LAKE U.P.,26.749164,83.397261
IND00451,2018-01-06,,1.2,120.0,,6.6,320.0,6.8,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-02-01,,1.4,128.0,,6.8,380.0,7.1,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-03-01,,1.1,126.0,,6.8,340.0,7.1,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-04-04,,1.4,110.0,,6.4,280.0,7.2,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-05-02,,1.4,122.0,,6.8,490.0,7.3,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-06-16,,1.6,118.0,,6.6,360.0,7.2,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-07-10,,1.2,100.0,,6.4,240.0,7.4,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-08-10,,1.4,116.0,,6.0,280.0,7.2,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-09-04,,2.0,112.0,,6.3,160.0,7.1,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-10-05,,2.0,120.0,,6.3,120.0,7.2,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-11-27,,2.0,114.0,,6.0,180.0,6.9,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2018-12-15,,1.2,110.0,,6.6,160.0,7.2,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-01-19,,1.4,150.0,,6.8,210.0,6.0,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-02-06,,1.2,150.0,,6.6,270.0,6.5,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-03-16,,2.0,150.0,,6.4,330.0,6.6,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-04-10,,1.8,150.0,,6.2,320.0,6.6,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-05-10,,2.0,150.0,,6.3,430.0,6.7,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-06-07,,2.0,150.0,,6.6,360.0,6.6,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-07-10,,1.6,150.0,,6.7,340.0,6.9,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-08-02,,1.8,150.0,,6.9,320.0,6.7,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-09-18,,1.6,150.0,,7.1,200.0,6.8,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-10-01,,1.4,150.0,,7.3,170.0,6.9,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-11-13,,1.6,150.0,,7.4,200.0,7.1,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2019-12-18,,1.8,150.0,,7.1,180.0,7.2,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-01-10,,2.6,148.0,,6.8,210.0,7.5,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-02-10,,2.7,167.0,,6.9,200.0,7.5,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-03-16,,2.6,172.0,,7.3,210.0,7.3,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-04-12,,1.2,174.0,,7.5,180.0,7.7,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-05-16,,1.3,170.0,,7.3,200.0,7.8,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-06-10,,1.4,166.0,,7.2,180.0,7.8,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-07-08,,1.5,155.0,,7.1,380.0,7.9,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-08-05,,1.4,141.0,,7.1,180.0,7.8,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-09-08,,1.6,140.0,,7.0,200.0,6.9,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-10-01,,1.5,149.0,,7.2,210.0,7.7,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-11-03,,1.4,150.0,,7.3,220.0,6.9,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2020-12-19,,1.4,153.0,,7.1,260.0,6.8,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2021-01-08,,1.5,162.0,,7.1,240.0,6.9,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2021-02-12,,1.7,166.0,,6.8,310.0,6.5,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00451,2021-03-08,,1.8,185.0,,6.9,240.0,7.8,SASTHAMCOTTA LAKE KERALA,9.033686,76.635364
IND00455,2018-01-03,,,335.0,0.4,8.5,50.0,8.42,OUSTERI LAKE,11.941356,79.7435
IND00455,2018-09-03,,3.0,575.0,0.4,8.3,350.0,8.48,OUSTERI LAKE,11.941356,79.7435
IND00455,2018-12-05,,2.5,293.0,0.4,8.0,,9.1,OUSTERI LAKE,11.941356,79.7435
IND00455,2019-01-07,,4.2,320.0,,8.9,500.0,7.6,OUSTERI LAKE,11.941356,79.7435
IND00455,2020-09-28,,2.0,905.0,0.37,6.4,23.0,7.4,OUSTERI LAKE,11.941356,79.7435
IND00455,2020-12-01,,1.2,182.0,,6.4,1600.0,7.5,OUSTERI LAKE,11.941356,79.7435
IND00455,2021-02-02,,2.3,283.0,,6.9,1600.0,6.3,OUSTERI LAKE,11.941356,79.7435
IND00471,2018-01-08,,2.2,514.0,,4.6,240.0,6.7,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-02-16,,3.4,518.0,,9.1,170.0,7.8,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-03-17,,1.2,401.0,,9.1,185.0,7.4,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-04-27,,1.4,446.0,,7.7,170.0,7.6,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-05-23,,3.3,405.0,,8.6,185.0,7.1,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-07-20,,4.5,156.0,,5.2,85.0,6.5,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-08-25,,5.2,118.0,,6.3,55.0,7.3,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-10-25,,2.0,170.0,,5.8,50.0,7.4,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-11-26,,2.6,195.0,,5.9,30.0,7.4,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2018-12-29,,3.4,125.0,,7.2,20.0,7.5,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-01-29,,2.8,241.0,,7.9,90.0,7.3,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-02-27,,3.6,150.0,,7.3,100.0,7.2,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-03-29,,3.4,150.0,,7.2,65.0,7.2,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-04-29,,4.3,289.0,,6.9,90.0,7.2,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-05-27,,3.0,358.0,,7.1,200.0,7.1,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-06-27,,2.9,255.0,,7.1,150.0,7.3,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-07-26,,2.6,150.0,,7.3,55.0,7.4,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-08-28,,2.5,190.0,,6.5,25.0,7.3,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-09-26,,3.3,160.0,,6.9,35.0,7.2,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-10-25,,3.2,160.0,,7.4,50.0,7.0,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-11-26,,3.3,150.0,,7.2,40.0,6.9,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2019-12-28,,3.2,150.0,,7.0,30.0,7.0,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2020-01-27,,3.5,130.0,,7.3,35.0,6.9,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2020-04-17,,3.5,130.0,,6.9,50.0,7.1,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2020-05-28,,3.2,210.0,,7.0,65.0,7.5,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2020-06-26,,3.4,160.0,,7.2,110.0,7.6,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2020-08-27,,3.2,224.0,,6.9,78.0,7.4,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2020-09-26,,3.0,221.0,,7.0,80.0,7.4,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2020-10-27,,3.1,190.0,,7.2,60.0,7.5,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00471,2021-02-25,,3.4,180.0,,7.2,55.0,6.9,LOKTAK LAKE AT THANA,24.538325,93.83444399999999
IND00472,2018-01-08,,2.3,542.0,,7.3,10.0,7.3,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-02-16,,2.4,466.0,,7.5,25.0,7.5,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-04-27,,2.0,329.0,,9.7,55.0,7.5,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-05-30,,2.6,298.0,,8.1,50.0,7.3,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-07-20,,4.1,156.0,,3.2,15.0,7.1,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-08-25,,5.8,126.0,,7.0,10.0,7.7,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-09-21,,4.1,109.0,,8.9,15.0,7.4,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-10-25,,2.5,182.0,,6.1,20.0,7.3,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-11-26,,2.0,224.0,,5.7,10.0,7.3,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2018-12-29,,2.8,218.0,,6.8,15.0,7.3,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-01-29,,2.2,2442.0,,7.5,30.0,7.5,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-02-27,,3.6,221.0,,7.2,20.0,7.2,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-03-29,,3.5,220.0,,7.1,40.0,7.2,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-04-29,,4.5,328.0,,7.3,55.0,7.4,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-05-27,,3.1,350.0,,7.4,75.0,7.5,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-06-27,,2.8,238.0,,7.3,90.0,7.4,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-07-26,,2.4,150.0,,7.7,35.0,7.8,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-08-28,,2.5,150.0,,7.9,90.0,7.5,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-09-26,,3.6,150.0,,8.0,70.0,7.2,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-10-25,,3.1,150.0,,8.2,85.0,7.0,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-11-26,,3.2,160.0,,7.9,60.0,6.9,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2019-12-28,,2.9,160.0,,7.3,55.0,7.6,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-01-27,,3.3,150.0,,7.6,60.0,6.7,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-04-17,,3.2,150.0,,7.0,35.0,7.0,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-05-28,,3.4,220.0,,6.9,40.0,7.5,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-06-27,,3.1,210.0,,6.9,65.0,7.5,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-08-27,,2.9,211.0,,6.6,71.0,7.3,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-09-28,,3.2,208.0,,7.1,70.0,7.3,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-10-27,,3.1,174.0,,7.7,90.0,7.4,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00472,2020-11-27,,3.1,170.0,,7.8,80.0,7.0,LOKTAK LAKE AT BISHNUPUR,24.578337,93.765008
IND00475,2018-01-27,,2.0,792.0,,6.9,63.0,7.72,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-02-21,,2.0,791.0,,6.8,70.0,7.78,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-03-21,,2.2,826.0,,6.4,84.0,7.83,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-04-27,,1.3,612.0,,6.3,48.0,8.05,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-05-29,,1.4,657.0,,6.8,47.0,8.27,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-06-12,,1.1,670.0,,6.1,40.0,8.02,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-08-04,,1.2,489.0,,8.2,40.0,8.3,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-10-26,,2.0,487.0,,6.9,48.0,8.12,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-11-23,,1.2,448.0,,7.1,41.0,8.03,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2018-12-04,,1.8,402.0,,6.8,49.0,8.1,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2019-01-28,,2.8,509.0,,7.1,47.0,8.1,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2019-02-12,,1.8,548.0,,6.7,84.0,7.8,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2019-03-05,,1.2,636.0,,6.9,70.0,8.0,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
IND00475,2019-04-06,,1.1,642.0,,6.4,84.0,8.0,RENUKA LAKE  35 KM FROM PATNA SAHIB NORTH,30.610314,77.459142
