Station,Date,Time,A340,As-Tot,COL-True,Cd-Tot,Chl-a,Cr-Tot,DOC,EC,ENTCOCC,FECALCOLI,Hg-Tot,NH3N,NO2N,NO3N,Ni-Tot,O2-Dis,O2-Dis-Sat,Pb-Tot,TDS,TEMP,TEMP-Air,TKN,TN,TOC,TON,TP,TRANS,TRP,TSS,TURB,pH,Station Identifier,Latitude,Longitude
MEX01233,2020-08-18,,,0.01,5.0,3.0,0.0017016,0.0125,3.839,736.0,,24196.0,0.5,0.126682,0.021,0.147172,0.0039,4.1,52.0,0.005,471.04,27.2,30.3,0.789832,0.958004,4.075,0.66315,0.149095,0.3,0.043651,10.0,2.5,6.9,RIO BALSAS PUENTE VIEJO,18.02432,-102.19073
MEX01233,2021-09-24,,,0.01,,3.0,,0.26748,3.833,415.0,,,0.5,0.031,0.021,1.282,0.04132,5.25,70.8,0.005,265.6,28.0,29.0,1.175,2.478,4.396,1.144,0.06,0.36,0.056,20.0,33.0,7.2,RIO BALSAS PUENTE VIEJO,18.02432,-102.19073
MEX01303,2015-03-18,,0.188,0.0018,60.0,0.23,0.0001,0.00099,4.67,605.0,156.0,24196.0,0.126,0.318478,0.0476,1.1121,0.00036,1.28,15.6,0.00154,387.2,24.2,27.0,0.666269,1.825969,5.414,0.347791,0.42193,0.6,0.3995,12.0,13.0,7.3,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2015-05-13,,0.03,0.0018,13.0,0.23,0.0284,0.00099,0.088,1126.0,1.0,2247.0,0.086,0.086227,0.010336,0.478821,0.00036,2.74,35.1,0.00154,720.64,27.6,28.0,0.4213,0.910457,0.088,0.335073,0.1146,1.2,0.0796,10.0,2.1,7.0,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2015-06-25,,0.169,0.0018,20.0,0.23,0.0691,0.00099,0.088,1131.0,10.0,1956.0,1.477,0.003,0.018588,0.141812,0.00036,7.63,104.0,0.00154,723.84,31.2,29.0,0.687623,0.848023,0.088,0.684623,0.217513,1.1,0.0904,8.67,3.2,8.2,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2015-08-20,,0.0828,0.0018,25.0,0.23,0.02,0.00099,0.088,775.0,410.0,11199.0,0.508,0.040853,0.016963,0.200687,0.00036,9.05,120.3,0.00154,496.0,30.7,27.0,0.734621,0.952271,0.088,0.693768,0.204401,0.6,0.1123,13.0,7.2,7.4,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2016-03-10,,0.08673,0.0018,13.0,0.23,0.0035,0.00099,4.764,1035.0,10.0,6131.0,0.127,0.088131,0.01791,0.352644,0.00036,2.2,27.1,0.00154,662.4,25.2,29.0,0.658806,1.02936,4.764,0.570675,0.251229,0.8,0.173927,10.0,3.2,6.9,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2016-05-11,,0.07916,0.0018,20.0,0.23,0.0163,0.0124,2.315,803.0,10.0,1785.0,0.094,0.081872,0.000855,0.004,0.00036,8.0,104.5,0.00154,513.92,28.9,29.0,0.611252,0.616107,2.743,0.52938,0.131464,1.3,0.097542,10.0,3.0,7.6,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2016-06-30,,0.10271,0.0018,15.0,0.23,0.0052,0.00099,1.046,1293.0,216.0,4106.0,0.055,0.093654,0.004832,0.051823,0.00036,2.7,35.1,0.00154,827.52,29.3,27.0,0.564377,0.621032,1.052,0.470723,0.149223,1.1,0.093702,10.0,1.9,7.3,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2016-08-15,,0.18824,0.0018,25.0,0.23,0.0001,0.00099,3.591,859.0,156.0,5475.0,0.1,0.072918,0.016862,0.095788,0.00036,7.6,101.6,0.00154,549.76,26.0,28.0,0.782618,0.895268,4.613,0.7097,0.270359,0.8,0.165009,10.0,3.8,7.2,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2017-03-16,,0.0911,0.0018,15.0,0.23,0.0019,0.00099,0.088,710.0,84.0,1658.0,0.1,0.05447,0.00436,0.01036,0.00036,4.5,55.7,0.00154,454.4,26.4,29.0,0.49324,0.50796,0.088,0.43877,0.1218,2.48,0.0913,10.0,2.8,7.7,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2017-04-26,,0.0834,0.0018,15.0,0.23,0.0016,0.00099,0.088,733.0,30.0,1376.0,0.16,0.05021,0.0035,0.02231,0.00036,4.5,61.8,0.00154,469.12,28.5,32.0,0.56709,0.5929,0.088,0.51688,0.1004,2.96,0.1009,10.0,1.4,7.9,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2017-06-29,,0.16107,0.00139,20.0,0.2,0.0024,0.00088,2.46,914.0,,2064.0,0.09,0.050929,0.001519,0.002922,0.0002,5.6,76.5,0.00154,584.96,29.4,33.0,0.60788,0.612321,2.672,0.556951,0.215585,1.9,0.151735,10.0,1.4,7.8,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2018-05-03,,0.10325,0.00139,25.0,0.2,0.0058,0.00088,3.368,792.0,,4611.0,0.09,0.034941,0.006861,0.023706,0.0002,5.8,78.2,0.00154,506.88,30.0,31.0,0.575491,0.606058,4.211,0.54055,0.094103,1.95,0.094103,10.0,1.7,8.2,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2018-08-03,,0.13591,0.00139,25.0,0.2,0.0001,0.00088,4.299,2185.0,,1650.0,0.09,0.188807,0.026413,0.325179,0.0002,5.4,71.2,0.00154,1398.4,30.3,30.8,0.727877,1.079469,5.273,0.53907,0.183595,0.67,0.160819,13.0,6.7,7.8,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2018-12-06,,0.12938,0.00139,20.0,0.2,0.0001,0.004,2.836,778.0,,1162.0,0.041,0.057468,0.040193,0.539336,0.0047,4.0,49.9,0.0102,497.92,27.0,30.0,0.733378,1.312907,3.295,0.67591,0.22106,2.21,0.22106,10.0,1.3,7.6,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2019-02-06,,0.05603,0.00139,5.0,0.23,0.0001,0.0023,2.508,743.0,,1119.0,0.09,0.003,0.011577,0.086078,0.0002,3.3,39.6,0.00154,475.52,24.7,29.4,0.42307,0.520725,2.895,0.42007,0.170386,2.63,0.064478,10.0,1.6,7.4,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2019-10-26,,0.09716,0.00139,40.0,0.23,0.0085,0.00088,3.492,,,17329.0,0.044,0.197095,0.015193,0.306785,0.0002,7.4,106.7,0.00154,,32.3,32.8,1.701515,2.023493,5.219,1.50442,0.15143,0.22,0.063621,12.0,5.0,7.4,STERO MEZCALA 2,18.65992,-103.7019
MEX01303,2020-08-13,,,0.01,20.0,3.0,0.0066692,0.005,4.492,680.0,,1935.0,0.5,0.318559,0.055648,0.237316,0.001,2.2,28.5,0.005,435.2,28.7,29.7,0.892909,1.185873,4.902,0.57435,0.279153,1.09,0.183891,10.0,6.5,7.9,STERO MEZCALA 2,18.65992,-103.7019
MEX01304,2015-03-18,,0.225,0.0018,60.0,0.23,0.0001,0.00099,3.685,572.0,98.0,17329.0,0.097,0.335764,0.0398,0.9118,0.00036,1.72,21.8,0.00154,366.08,25.1,28.0,0.335764,1.287364,5.76,0.0,0.389369,0.5,0.3441,17.0,14.0,7.5,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2015-05-13,,0.043,0.0018,15.0,0.23,0.0278,0.00099,0.088,1049.0,1.0,4106.0,0.098,0.059706,0.009912,0.251335,0.00036,3.67,47.3,0.00154,671.36,27.9,28.5,0.3364,0.597647,0.088,0.276694,0.094,0.9,0.0664,10.0,1.9,7.6,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2015-06-25,,0.178,0.0018,25.0,0.23,0.0586,0.00099,0.088,1160.0,98.0,7701.0,1.568,0.003,0.0118,0.0438,0.00036,8.02,109.8,0.00154,742.4,31.5,29.5,0.818326,0.873926,0.088,0.815326,0.208755,1.0,0.0871,8.0,3.7,8.0,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2015-08-20,,0.11144,0.0018,25.0,0.23,0.0115,0.00099,0.088,804.0,41.0,9804.0,0.539,0.083679,0.005459,0.030593,0.00036,3.08,40.8,0.00154,514.56,29.8,27.5,0.499715,0.535767,0.088,0.416036,0.144396,0.6,0.0894,10.0,1.8,7.5,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2016-03-10,,0.08776,0.0018,13.0,0.23,0.0027,0.00099,2.496,979.0,97.0,4884.0,0.098,0.086628,0.014419,0.342004,0.00036,3.1,37.9,0.00154,626.56,26.9,29.0,0.774789,1.131212,5.92,0.688161,0.201038,0.7,0.162174,10.0,2.7,6.8,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2016-05-11,,0.08858,0.0018,18.0,0.23,0.0118,0.008,3.424,711.0,30.0,9208.0,0.111,0.042093,0.001116,0.00201,0.00036,4.0,51.4,0.00154,455.04,29.1,29.0,0.38924,0.392366,3.453,0.347147,0.056239,0.8,0.03029,10.0,1.6,7.5,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2016-06-30,,0.13384,0.0018,25.0,0.23,0.0041,0.00099,0.852,894.0,336.0,7701.0,0.112,0.064097,0.007203,0.048498,0.00036,2.4,34.2,0.00154,572.16,29.2,26.0,0.528362,0.584063,2.939,0.464265,0.074841,0.7,0.041323,10.0,1.0,7.4,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2016-08-15,,0.24426,0.0018,40.0,0.23,0.0067,0.00099,4.377,895.0,474.0,2367.0,0.1,0.064984,0.01028,0.052183,0.00036,4.1,53.2,0.00154,572.8,25.8,27.0,0.91188,0.974343,7.023,0.846896,0.273772,0.5,0.165031,10.0,1.9,7.2,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2017-03-16,,0.0956,0.0018,13.0,0.23,0.0011,0.00099,0.088,711.0,41.0,2143.0,0.1,0.04357,0.00386,0.0135,0.00036,4.9,61.8,0.00154,455.04,26.3,28.0,0.43717,0.45453,0.088,0.3936,0.1134,1.42,0.0914,10.0,1.1,7.8,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2017-04-26,,0.101,0.0018,20.0,0.23,0.001,0.007,0.088,673.0,135.0,2909.0,0.09,0.06392,0.00198,0.01386,0.00036,4.4,57.1,0.00154,430.72,27.8,32.0,0.41118,0.42702,0.088,0.34726,0.0538,1.42,0.0425,10.0,1.5,7.9,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2017-06-29,,0.21373,0.00139,30.0,0.2,0.0006,0.00088,3.254,835.0,,3076.0,0.09,0.118759,0.004217,0.004697,0.0002,2.5,32.7,0.00154,534.4,30.0,32.0,0.642444,0.651358,3.254,0.523685,0.124686,1.46,0.074183,10.0,1.3,7.7,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2017-10-03,,0.22356,0.00139,50.0,0.2,0.0055,0.00088,1.006,1429.0,,24196.0,0.09,0.334834,0.014255,0.646172,0.0002,6.0,68.3,0.00154,914.56,30.7,32.0,1.674865,2.335292,1.034,1.340031,0.261427,0.4,0.06978,19.0,17.0,7.9,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2018-05-03,,0.10523,0.00139,25.0,0.2,0.0012,0.00088,3.495,750.0,,1239.0,0.09,0.02949,0.002647,0.052797,0.0002,7.5,101.7,0.00154,480.0,30.2,30.3,0.59837,0.653814,3.926,0.56888,0.086603,1.45,0.086603,10.0,1.0,8.3,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2018-08-03,,0.16289,0.00139,30.0,0.2,0.0001,0.00088,4.744,991.0,,2046.0,0.09,0.156113,0.01113,0.378347,0.0002,4.2,55.8,0.00154,634.24,30.3,31.3,0.793263,1.18274,4.803,0.63715,0.179029,0.62,0.143666,54.14,7.3,8.0,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2018-12-06,,0.15629,0.00139,20.0,0.2,0.0005,0.0298,3.24,778.0,,1162.0,0.108,0.049759,0.033132,0.383239,0.0134,4.3,53.8,0.00154,497.92,26.6,29.8,0.710289,1.12666,3.584,0.66053,0.215927,2.2,0.215927,10.0,2.1,7.9,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2019-02-06,,0.08591,0.00139,5.0,0.23,0.0001,0.00088,2.157,716.0,,1850.0,0.09,0.003,0.007943,0.03802,0.0002,9.7,117.7,0.00154,458.24,24.8,28.7,0.3155,0.361463,2.645,0.3125,0.093726,1.38,0.082447,10.0,0.5,7.8,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2019-10-26,,0.18423,0.00139,40.0,0.23,,0.0046,4.834,,,24196.0,0.075,0.625783,0.040576,0.517224,0.0002,,,0.00154,,31.0,32.0,2.076843,2.634643,6.424,1.45106,0.540752,0.24,0.310509,70.0,39.0,7.3,STERO MEZCALA 1,18.65839,-103.702
MEX01304,2020-08-13,,,0.01,30.0,3.0,0.013874,0.005,4.593,636.0,,1523.0,0.5,0.155898,0.02691,0.124342,0.001,2.1,26.8,0.005,407.04,28.8,29.0,0.494988,0.64624,5.038,0.33909,0.219179,1.34,0.147721,10.0,5.0,7.9,STERO MEZCALA 1,18.65839,-103.702
MEX01305,2015-03-18,,0.171,0.0018,60.0,0.23,0.0001,0.00099,4.645,555.0,31.0,11199.0,0.08,0.307281,0.0423,1.0117,0.00036,4.13,51.1,0.00154,355.2,25.9,28.4,0.573689,1.627689,5.071,0.266408,0.350956,0.5,0.3447,16.0,14.0,7.4,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2015-05-13,,0.035,0.0018,15.0,0.23,0.0913,0.00099,0.088,1869.0,1.0,4611.0,0.119,0.036707,0.009943,0.231147,0.00036,5.69,74.7,0.00154,1196.16,30.2,29.0,0.4968,0.73789,0.088,0.460093,0.0888,0.8,0.0632,10.0,2.6,8.1,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2015-06-25,,0.181,0.0018,25.0,0.23,0.087,0.00099,0.088,1320.0,20.0,1720.0,0.194,0.004458,0.007909,0.015498,0.00036,5.66,77.6,0.00154,844.8,31.2,30.0,0.789324,0.812731,0.088,0.784866,0.213421,0.9,0.094097,9.0,2.5,7.7,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2015-08-20,,0.07073,0.0018,25.0,0.23,0.0188,0.00099,0.088,825.0,122.0,24196.0,0.493,0.075018,0.01215,0.033556,0.00036,8.06,107.9,0.00154,528.0,31.4,28.0,0.668987,0.714693,0.088,0.593969,0.156301,0.6,0.0861,8.0,4.1,7.9,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2016-03-10,,0.08927,0.0018,15.0,0.23,0.0035,0.00099,1.836,1062.0,74.0,5794.0,0.103,0.06044,0.01149,0.628969,0.00036,4.9,58.5,0.00154,679.68,24.9,28.0,0.687521,1.32798,3.449,0.627081,0.223632,0.7,0.158389,10.0,3.4,6.9,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2016-05-11,,0.08137,0.0103,25.0,0.23,0.0084,0.00099,2.591,805.0,75.0,4884.0,0.101,0.120343,0.001583,0.013005,0.00036,4.4,56.7,0.00154,515.2,28.7,28.0,0.442121,0.456709,4.599,0.321778,0.078901,0.8,0.065302,10.0,1.1,7.4,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2016-06-30,,0.10825,0.0018,15.0,0.23,0.0237,0.00099,1.076,1838.0,41.0,3875.0,0.1,0.064948,0.003121,0.010879,0.00036,2.8,36.3,0.00154,1176.32,29.5,25.0,0.489424,0.503424,1.292,0.424476,0.127209,0.8,0.082959,10.0,1.5,7.3,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2016-08-15,,0.30498,0.0018,50.0,0.23,0.0078,0.00099,5.095,891.0,20.0,7270.0,0.1,0.153124,0.008258,0.036748,0.00036,3.6,49.6,0.00154,570.24,25.7,27.0,0.96583,1.010836,7.636,0.812706,0.273034,0.4,0.166277,10.0,2.1,7.2,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2017-03-16,,0.109,0.0018,18.0,0.23,0.0008,0.00099,0.088,716.0,127.0,878.0,0.1,0.05294,0.00343,0.02259,0.00036,3.5,43.1,0.00154,458.24,26.3,28.0,0.46466,0.49068,0.088,0.41172,0.1012,1.3,0.0837,10.0,0.8,7.7,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2017-04-26,,0.127,0.0018,15.0,0.23,0.0021,0.00099,0.088,730.0,10.0,3873.0,0.1,0.05668,0.00508,0.03461,0.00036,6.5,83.4,0.00154,467.2,28.1,32.0,0.59669,0.63638,2.045,0.54001,0.0869,1.45,0.0759,10.0,1.4,7.9,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2017-06-29,,0.19824,0.00139,25.0,0.2,0.0234,0.00088,3.215,921.0,,3076.0,0.09,0.062617,0.002028,0.003803,0.0002,4.0,52.8,0.00154,589.44,29.0,32.0,0.840612,0.846443,3.324,0.777995,0.21754,1.25,0.141362,10.0,1.8,7.8,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2017-10-03,,0.20684,0.00139,50.0,0.2,0.0001,0.00088,0.912,1304.0,,24196.0,0.09,0.246951,0.027229,0.710255,0.0002,6.5,83.8,0.00154,834.56,29.2,32.0,1.09489,1.832374,0.926,0.847939,0.223952,0.35,0.079966,26.0,21.0,8.0,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2018-05-03,,0.10738,0.00139,25.0,0.2,0.0026,0.00088,3.79,794.0,,6867.0,0.09,0.056848,0.003049,0.060255,0.0002,6.5,86.9,0.00154,508.16,30.3,29.4,0.702888,0.766192,3.79,0.64604,0.115345,1.25,0.104662,10.0,1.3,8.2,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2018-08-03,,0.13421,0.00139,25.0,0.2,0.0009,0.00088,4.154,1913.0,,1793.0,0.09,0.173409,0.026054,0.418281,0.0002,4.6,61.7,0.00154,1224.32,30.7,31.6,0.621749,1.066084,4.47,0.44834,0.159672,0.66,0.151366,10.0,6.3,7.6,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2018-12-06,,0.12317,0.00139,20.0,0.2,0.0001,0.0047,2.928,776.0,,1314.0,0.032,0.097864,0.049893,0.59653,0.0052,4.2,52.7,0.00154,496.64,26.4,29.1,0.740104,1.386527,3.199,0.64224,0.221191,1.38,0.221191,10.0,3.2,7.6,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2019-02-06,,0.08819,0.00139,3.0,0.23,0.0001,0.00088,2.878,725.0,,905.0,0.09,0.068111,0.012467,0.136988,0.0002,5.3,63.6,0.00154,464.0,24.1,28.1,0.399391,0.548846,2.985,0.33128,0.123986,1.45,0.115784,10.0,0.7,7.5,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2019-10-26,,0.0857,0.00139,25.0,0.23,,0.00088,3.257,,,14136.0,0.09,0.167662,0.026768,1.651163,0.0002,6.4,85.0,0.00154,,29.7,32.0,0.656422,2.334353,3.875,0.48876,0.165449,0.9,0.125994,10.0,9.8,7.6,STERO MEZCALA 3,18.65686,-103.70335
MEX01305,2020-08-13,,,0.01,25.0,3.0,0.0093868,0.005,4.71,642.0,,2909.0,0.5,0.165443,0.028694,0.138981,0.001,2.1,27.1,0.005,410.88,28.4,28.6,0.583893,0.751568,5.153,0.41845,0.825041,1.18,0.154247,10.0,5.7,7.9,STERO MEZCALA 3,18.65686,-103.70335
MEX01306,2015-03-18,,0.162,0.0018,60.0,0.23,0.0001,0.00099,4.529,621.0,84.0,17329.0,0.112,0.248504,0.0383,0.8409,0.00036,4.53,55.0,0.00154,397.44,26.2,29.0,0.716559,1.595759,5.429,0.468055,0.355127,0.7,0.3205,10.0,15.0,7.6,STERO MEZCALA,18.65393,-103.70012
MEX01306,2015-05-13,,0.049,0.0018,20.0,0.23,0.0332,0.00099,0.088,2390.0,30.0,7270.0,0.337,0.056652,0.0049,0.0408,0.00036,1.32,17.3,0.00154,1529.6,29.8,29.0,0.4969,0.5426,0.088,0.440248,0.0926,1.1,0.0448,10.0,2.1,7.7,STERO MEZCALA,18.65393,-103.70012
MEX01306,2015-06-25,,0.23,0.0018,30.0,0.23,0.0466,0.00099,0.088,1214.0,12997.0,24196.0,0.454,0.003,0.003323,0.014659,0.00036,6.4,86.4,0.00154,776.96,31.2,30.0,0.701104,0.719086,0.088,0.698104,0.217396,0.8,0.098828,10.67,3.1,7.6,STERO MEZCALA,18.65393,-103.70012
MEX01306,2015-08-20,,0.08923,0.0018,30.0,0.23,0.011,0.00099,0.088,913.0,52.0,6131.0,0.421,0.052885,0.006616,0.005638,0.00036,2.25,29.7,0.00154,584.32,30.9,28.5,0.685347,0.697601,0.088,0.632462,0.114922,0.4,0.0543,10.0,1.3,7.6,STERO MEZCALA,18.65393,-103.70012
MEX01306,2016-03-10,,0.10945,0.0018,15.0,0.23,0.0019,0.00099,3.029,1202.0,1.0,2282.0,0.123,0.061526,0.004006,0.074639,0.00036,2.6,24.1,0.00154,769.28,24.1,27.0,0.552516,0.631161,4.918,0.49099,0.139543,0.7,0.058872,10.0,2.1,6.8,STERO MEZCALA,18.65393,-103.70012
MEX01306,2016-05-11,,0.11021,0.0018,30.0,0.23,0.0143,0.00099,3.16,828.0,75.0,5172.0,0.069,0.15329,0.001731,0.020592,0.00036,1.2,15.4,0.00154,529.92,27.7,28.0,0.660446,0.682769,3.612,0.507156,0.08484,0.7,0.038401,10.0,1.8,7.2,STERO MEZCALA,18.65393,-103.70012
MEX01306,2016-06-30,,0.14387,0.0018,25.0,0.23,0.0043,0.00099,2.203,1938.0,331.0,4352.0,0.1,0.087886,0.003135,0.014384,0.00036,1.0,12.4,0.00154,1240.32,29.4,24.0,0.767978,0.785497,3.585,0.680092,0.091061,0.7,0.037931,10.0,1.6,7.3,STERO MEZCALA,18.65393,-103.70012
MEX01306,2016-08-15,,0.266,0.0018,40.0,0.23,0.0089,0.00099,3.103,990.0,52.0,2755.0,0.1,0.188676,0.00194,0.004,0.00036,1.2,15.4,0.00154,633.6,25.1,26.0,0.925346,0.931286,9.385,0.73667,0.19375,0.3,0.08011,10.0,3.2,7.1,STERO MEZCALA,18.65393,-103.70012
MEX01306,2017-03-16,,0.1352,0.0018,20.0,0.23,0.0019,0.00099,0.088,686.0,74.0,4884.0,0.1,0.05735,0.00348,0.09872,0.00036,1.2,14.8,0.00154,439.04,25.4,27.0,0.98938,1.09158,1.031,0.93203,0.0764,1.45,0.0229,10.0,0.95,7.7,STERO MEZCALA,18.65393,-103.70012
MEX01306,2017-04-26,,0.1578,0.0018,20.0,0.23,0.005,0.0061,0.088,730.0,10.0,5475.0,0.22,0.0864,0.00637,0.05002,0.00036,3.6,46.0,0.00154,467.2,27.5,31.0,0.67198,0.72837,2.638,0.58558,0.0616,1.3,0.0325,10.0,1.5,7.9,STERO MEZCALA,18.65393,-103.70012
MEX01306,2017-06-29,,0.04543,0.00139,60.0,0.2,0.0116,0.00088,4.48,893.0,,3448.0,0.189,0.203077,0.002289,0.004,0.0002,1.0,10.0,0.00154,571.52,29.7,31.0,1.048343,1.054632,4.772,0.845266,0.232023,0.9,0.127727,10.0,2.8,8.0,STERO MEZCALA,18.65393,-103.70012
MEX01306,2017-10-03,,0.26145,0.00139,50.0,0.2,0.0001,0.00088,1.494,1253.0,,24196.0,0.031,0.607133,0.035438,0.609622,0.0002,6.2,80.5,0.00154,801.92,29.0,31.0,1.818956,2.464016,1.831,1.211823,0.365717,0.3,0.165067,10.0,4.7,7.8,STERO MEZCALA,18.65393,-103.70012
MEX01306,2018-05-03,,0.14387,0.00139,25.0,0.2,0.0048,0.00088,4.424,797.0,,991.0,0.09,0.040913,0.006869,0.076485,0.0002,2.1,26.9,0.00154,510.08,29.7,28.9,0.722793,0.806147,4.783,0.68188,0.027745,1.4,0.027745,10.0,1.0,8.0,STERO MEZCALA,18.65393,-103.70012
MEX01306,2018-08-03,,0.18883,0.00139,25.0,0.2,0.0001,0.00088,5.411,3120.0,,2603.0,0.09,0.178407,0.015206,0.068163,0.0002,1.9,,0.00154,1996.8,30.9,31.4,0.698317,0.781686,5.411,0.51991,0.121493,1.45,0.114787,10.0,2.1,7.4,STERO MEZCALA,18.65393,-103.70012
MEX01306,2018-12-06,,0.18379,0.00139,30.0,0.2,0.0001,0.0068,3.981,759.0,,4106.0,0.03,0.044099,0.010035,0.071927,0.0061,1.7,21.0,0.00154,485.76,26.2,28.7,0.648239,0.730201,4.244,0.60414,0.130174,1.45,0.130174,10.0,0.9,7.2,STERO MEZCALA,18.65393,-103.70012
MEX01306,2019-02-06,,0.11913,0.00139,5.0,0.23,0.0001,0.00088,3.898,720.0,,1314.0,0.09,0.003,0.007553,0.027451,0.0002,1.7,19.9,0.00154,460.8,23.7,27.0,0.47753,0.512534,4.005,0.47453,0.076792,1.4,0.052062,10.0,0.5,7.4,STERO MEZCALA,18.65393,-103.70012
MEX01306,2019-10-26,,0.18216,0.00139,60.0,0.23,0.1678,0.00088,6.629,,,24196.0,0.09,0.620651,0.000659,0.010843,0.0002,6.4,88.5,0.00154,,32.6,33.0,3.164981,3.176483,9.025,2.54433,0.384567,0.25,0.065757,20.0,13.0,7.2,STERO MEZCALA,18.65393,-103.70012
MEX01306,2020-08-13,,,0.0178,40.0,3.0,,0.005,5.773,774.0,,15531.0,0.5,0.088026,0.021,0.10492,0.001,,,0.005,495.36,28.5,28.2,0.928506,1.054426,7.062,0.84048,0.253929,1.11,0.11622,10.0,3.0,8.2,STERO MEZCALA,18.65393,-103.70012
MEX01347,2015-04-06,,0.03,0.001,5.0,0.06,0.0708,0.0026,2.51,174.0,,43.0,0.09,0.17,0.013,0.03,0.001,14.74,186.11,0.0008,111.36,14.7,26.3,0.37,0.413,3.27,0.2,0.47,0.6,0.44,12.0,4.55,9.4,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2015-10-14,,0.03,0.0104,5.0,0.2,0.0239,0.0002,1.45,164.0,,240.0,0.502,3.88,0.03,0.06,0.0001,14.19,150.0,0.00154,104.96,20.1,23.1,6.1,6.19,1.71,2.22,1.17,0.8,0.63,6.0,4.16,9.6,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2016-04-20,,0.03,0.0052,5.0,0.2,0.0428,0.0002,2.54,163.0,,9.0,0.5,0.27,0.003,0.11,0.0002,,,0.0008,104.32,17.8,22.0,0.61,0.723,3.84,0.34,0.15,0.3,0.1,16.0,6.64,9.2,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2016-10-13,,0.03,0.0003,5.0,0.02,0.0171,0.006,1.13,159.0,,23.0,0.2,0.124,0.005,0.008,0.0014,11.8,157.2,0.0016,101.76,18.4,19.5,1.639,1.652,1.83,1.515,0.15,1.2,0.12,10.0,2.5,7.7,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2017-04-26,,0.03,0.0015,5.0,0.2,0.0246,0.00088,1.9,159.0,,23.0,0.2,1.141,0.015,0.054,0.0002,9.6,129.1,0.00154,101.76,17.8,24.6,3.669,3.738,2.68,2.528,1.31,0.91,0.5,10.0,5.37,9.2,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2017-09-07,,0.056,0.0039,5.0,0.2,0.0268,0.0027,2.18,132.0,,90.0,0.09,0.533,0.008,0.032,0.0005,14.8,200.0,0.001,84.48,18.7,19.9,2.124,2.164,2.3,1.591,0.92,1.15,0.55,10.0,3.65,9.2,LAGOON OF ZACAPU 2,19.82565,-101.77807
MEX01347,2018-04-24,,0.03,0.006,5.0,0.08,0.0767,0.0147,1.91,145.0,,30.0,0.09,0.611,0.016,0.031,0.001,11.7,157.1,0.0019,92.8,18.4,19.5,1.923,1.97,2.76,1.312,0.936,1.01,0.518,10.0,3.47,9.2,LAGOON OF ZACAPU 2,19.82565,-101.77807
