IND00262;2020-06-06;00:00;0.3;NO3N;0;;0.16;mg/l;Unknown
IND00262;2018-11-12;00:00;0.3;pH;0;;7.92;---;Unknown
IND00262;2019-11-11;00:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND00262;2020-11-19;00:00;0.3;NO3N;0;;0.26;mg/l;Unknown
IND00262;2020-11-19;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2018-04-04;00:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00262;2018-04-04;00:00;0.3;FECALCOLI;0;;3.6;1/100 ml;Unknown
IND00262;2020-04-16;00:00;0.3;EC;0;;158.0;µS/cm;Unknown
IND00262;2019-12-05;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2019-04-04;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2018-12-07;00:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND00262;2018-12-07;00:00;0.3;pH;0;;7.81;---;Unknown
IND00262;2020-12-05;00:00;0.3;O2-Dis;0;;7.6;mg/l;Unknown
IND00262;2018-10-04;00:00;0.3;pH;0;;8.15;---;Unknown
IND00262;2018-10-04;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2019-01-11;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2018-08-14;00:00;0.3;BOD;0;;1.8;mg/l;Unknown
IND00262;2018-08-14;00:00;0.3;O2-Dis;0;;7.3;mg/l;Unknown
IND00262;2018-08-14;00:00;0.3;pH;0;;7.82;---;Unknown
IND00262;2020-08-05;00:00;0.3;NH4N;0;;0.01;mg/l;Unknown
IND00262;2019-04-04;00:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND00262;2019-04-04;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2019-04-04;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2020-11-19;00:00;0.3;EC;0;;236.0;µS/cm;Unknown
IND00262;2018-11-12;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2018-02-08;00:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00262;2018-01-06;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2018-01-06;00:00;0.3;pH;0;;8.12;---;Unknown
IND00262;2020-01-09;00:00;0.3;pH;0;;7.6;---;Unknown
IND00262;2020-06-06;00:00;0.3;EC;0;;218.0;µS/cm;Unknown
IND00262;2018-03-06;00:00;0.3;BOD;0;;1.4;mg/l;Unknown
IND00262;2020-09-07;00:00;0.3;TURB;0;;37.2;NTU;Unknown
IND00262;2020-09-07;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2020-09-07;00:00;0.3;NO3N;0;;0.18;mg/l;Unknown
IND00262;2018-09-14;00:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND00262;2018-05-06;00:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND00262;2018-05-06;00:00;0.3;FECALCOLI;0;;6.0;1/100 ml;Unknown
IND00262;2020-02-11;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2020-02-11;00:00;0.3;NO3N;0;;0.38;mg/l;Unknown
IND00262;2020-02-11;00:00;0.3;O2-Dis;0;;7.7;mg/l;Unknown
IND00262;2020-10-06;00:00;0.3;NO3N;0;;0.19;mg/l;Unknown
IND00262;2019-09-12;00:00;0.3;pH;0;;8.0;---;Unknown
IND00262;2020-12-05;00:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND00262;2019-12-05;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2018-07-06;00:00;0.3;pH;0;;8.02;---;Unknown
IND00262;2020-07-04;00:00;0.3;TOTCOLI;0;;43.0;1/100 ml;Unknown
IND00262;2020-07-04;00:00;0.3;O2-Dis;0;;7.4;mg/l;Unknown
IND00262;2018-10-04;00:00;0.3;O2-Dis;0;;7.9;mg/l;Unknown
IND00262;2019-11-11;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2018-11-12;00:00;0.3;O2-Dis;0;;7.7;mg/l;Unknown
IND00262;2018-11-12;00:00;0.3;BOD;0;;1.3;mg/l;Unknown
IND00262;2020-05-06;00:00;0.3;BOD;0;;1.0;mg/l;Unknown
IND00262;2020-05-06;00:00;0.3;EC;0;;201.0;µS/cm;Unknown
IND00262;2020-05-06;00:00;0.3;NH4N;0;;0.0;mg/l;Unknown
IND00262;2020-05-06;00:00;0.3;TOTCOLI;0;;37.0;1/100 ml;Unknown
IND00262;2020-09-07;00:00;0.3;NH4N;0;;0.01;mg/l;Unknown
IND00262;2020-09-07;00:00;0.3;EC;0;;324.0;µS/cm;Unknown
IND00262;2020-09-07;00:00;0.3;O2-Dis;0;;7.1;mg/l;Unknown
IND00262;2019-09-12;00:00;0.3;FECALCOLI;0;;2.0;1/100 ml;Unknown
IND00262;2018-09-14;00:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND00262;2018-01-06;00:00;0.3;BOD;0;;1.5;mg/l;Unknown
IND00262;2019-01-11;00:00;0.3;BOD;0;;1.1;mg/l;Unknown
IND00262;2020-01-09;00:00;0.3;FECALCOLI;0;;18.0;1/100 ml;Unknown
IND00262;2020-01-09;00:00;0.3;TOTCOLI;0;;31.0;1/100 ml;Unknown
IND00262;2020-04-16;00:00;0.3;pH;0;;8.0;---;Unknown
IND00262;2020-04-16;00:00;0.3;NH4N;0;;0.0;mg/l;Unknown
IND00262;2020-12-05;00:00;0.3;TOTCOLI;0;;31.0;1/100 ml;Unknown
IND00262;2019-02-07;00:00;0.3;pH;0;;8.0;---;Unknown
IND00262;2020-02-11;00:00;0.3;BOD;0;;1.0;mg/l;Unknown
IND00262;2020-10-06;00:00;0.3;BOD;0;;1.6;mg/l;Unknown
IND00262;2020-10-06;00:00;0.3;EC;0;;341.0;µS/cm;Unknown
IND00262;2019-10-05;00:00;0.3;O2-Dis;0;;7.8;mg/l;Unknown
IND00262;2019-07-05;00:00;0.3;O2-Dis;0;;7.3;mg/l;Unknown
IND00262;2018-06-11;00:00;0.3;pH;0;;7.81;---;Unknown
IND00262;2020-06-06;00:00;0.3;BOD;0;;0.9;mg/l;Unknown
IND00262;2020-06-06;00:00;0.3;NH4N;0;;0.0;mg/l;Unknown
IND00262;2020-06-06;00:00;0.3;pH;0;;7.8;---;Unknown
IND00262;2020-06-06;00:00;0.3;TOTCOLI;0;;33.0;1/100 ml;Unknown
IND00262;2020-06-06;00:00;0.3;TURB;0;;5.1;NTU;Unknown
